O,H0+H19+H20+H21+H22+H31
O215518,H0+H21
O215519,H0+H21
O216510,H21
O216511,H21
O216512,H21
O216513,H21
O216514,H21
O216515,H0+H21
O216516,H0+H21
O216517,H0+H21
O216518,H21
O216519,H21
O217510,H21
O217511,H21
O217512,H21
O217513,H21
O217514,H21
O217515,H0+H21
O217516,H0+H21
O217517,H21
O217518,H21
O217519,H21
O218510,H21
O218511,H21
O218512,H21
O218513,H21
O218514,H0+H21
O218515,H0+H21
O218516,H0+H21
O218517,H0+H21
O218518,H21
O218519,H21
O219510,H21
O219511,H21
O219512,H21
O219513,H21
O219514,H0+H21
O219517,H0+H21
O219518,H0+H21
O219519,H0+H21
O25B,H0+H21
O2052,H21
O2053,H21
O2152,H0+H21
O210520,H21
O210521,H21
O210522,H21
O210523,H21
O210524,H21
O210525,H21
O210526,H21
O210527,H21
O210528,H21
O210529,H21
O211520,H21
O211521,H21
O211522,H21
O211523,H21
O211524,H21
O211525,H21
O211526,H21
O211527,H21
O211528,H21
O211529,H21
O212520,H21
O212521,H21
O212522,H21
O212523,H21
O212524,H21
O212525,H21
O212526,H21
O212527,H21
O212528,H21
O212529,H21
O213520,H0+H21
O213521,H21
O213522,H21
O213523,H21
O213524,H21
O213525,H21
O213526,H21
O213527,H21
O213528,H21
O213529,H21
O214520,H0+H21
O214521,H21
O214522,H21
O214523,H21
O214524,H21
O214525,H21
O214526,H21
O214527,H21
O214528,H21
O214529,H21
O215520,H21
O215521,H21
O215522,H21
O215523,H21
O215524,H21
O215525,H21
O215526,H21
O215527,H21
O215528,H21
O215529,H21
O216520,H21
O216521,H21
O216522,H21
O216523,H21
O216524,H21
O216525,H21
O216526,H21
O216527,H21
O216528,H21
O216529,H21
O217520,H21
O217521,H21
O217522,H21
O217523,H21
O217524,H21
O217525,H21
O217526,H21
O217527,H21
O217528,H21
O217529,H21
O218520,H21
O218521,H21
O218522,H21
O218523,H21
O218524,H21
O218525,H21
O218526,H21
O218527,H21
O218528,H21
O218529,H21
O219520,H0+H21
O219521,H0+H21
O219522,H21
O219523,H21
O219524,H21
O219525,H21
O219526,H21
O219527,H21
O219528,H21
O219529,H21
O2153,H21
O25C,H21
O25D,H21
O25E,H21
O25F,H0+H21
O2250,H21
O2251,H0+H21
O220510,H21
O220511,H21
O220512,H21
O220513,H21
O220514,H0+H21
O220518,H0+H21
O220519,H0+H21
O221510,H21
O221511,H21
O221512,H21
O221513,H21
O221514,H0+H21
O222510,H21
O222511,H21
O222512,H21
O222513,H21
O222514,H0+H21
O223510,H21
O223511,H21
O223512,H21
O223513,H21
O223514,H0+H21
O223519,H0+H21
O224510,H21
O224511,H21
O224512,H21
O224513,H21
O224514,H0+H21
O224519,H0+H21
O225510,H21
O225511,H21
O225512,H21
O225513,H21
O225514,H0+H21
O225515,H0+H21
O225519,H0+H21
O226510,H21
O226511,H21
O226512,H21
O226513,H21
O226514,H21
O226515,H0+H21
O226516,H0+H21
O226518,H0+H21
O226519,H0+H21
O227510,H21
O227511,H21
O227512,H21
O227513,H21
O227514,H21
O227515,H21
O227516,H0+H21
O227518,H0+H21
O227519,H21
O228510,H21
O228511,H21
O228512,H21
O228513,H21
O228514,H21
O228515,H0+H21
O228516,H0+H21
O228517,H0+H21
O228518,H0+H21
O228519,H0+H21
O229510,H21
O229511,H21
O229512,H21
O229513,H21
O229514,H21
O229515,H0+H21
O2350,H21
O2351,H0+H21
O230510,H21
O230511,H21
O230512,H21
O230513,H21
O230514,H21
O230515,H0+H21
O230516,H0+H21
O231510,H21
O231511,H21
O231512,H21
O231513,H21
O231514,H21
O231515,H21
O231516,H0+H21
O232510,H21
O232511,H21
O232512,H21
O232513,H21
O232514,H21
O232515,H21
O232516,H0+H21
O233510,H21
O233511,H21
O233512,H21
O233513,H21
O233514,H21
O233515,H0+H21
O233516,H0+H21
O234510,H21
O234511,H21
O234512,H21
O234513,H21
O234514,H21
O234515,H0+H21
O235510,H21
O235511,H21
O235512,H21
O235513,H21
O235514,H21
O235515,H0+H21
O236510,H21
O236511,H21
O236512,H21
O236513,H21
O236514,H21
O236515,H0+H21
O237510,H21
O237511,H21
O237512,H21
O237513,H21
O237514,H21
O237515,H0+H21
O238510,H21
O238511,H21
O238512,H21
O238513,H21
O238514,H21
O238515,H0+H21
O239510,H21
O239511,H21
O239512,H21
O239513,H21
O239514,H0+H21
O239515,H0+H21
O25G,H0+H21
O2252,H0+H21
O220520,H0+H21
O220521,H0+H21
O220522,H21
O220523,H21
O220524,H21
O220525,H21
O220526,H21
O220527,H21
O220528,H21
O220529,H21
O221520,H0+H21
O221521,H21
O221522,H21
O221523,H21
O221524,H21
O221525,H21
O221526,H21
O221527,H21
O221528,H21
O221529,H21
O222520,H0+H21
O222521,H21
O222522,H21
O222523,H21
O222524,H21
O222525,H21
O222526,H21
O222527,H21
O222528,H21
O222529,H21
O223520,H0+H21
O223521,H21
O223522,H21
O223523,H21
O223524,H21
O223525,H21
O223526,H21
O223527,H21
O223528,H21
O223529,H21
O224520,H21
O224521,H21
O224522,H21
O224523,H21
O224524,H21
O224525,H21
O224526,H21
O224527,H21
O224528,H21
O224529,H21
O225520,H21
O225521,H21
O225522,H21
O225523,H21
O225524,H21
O225525,H21
O225526,H21
O225527,H21
O225528,H21
O225529,H21
O226520,H21
O226521,H21
O226522,H21
O226523,H21
O226524,H21
O226525,H21
O226526,H21
O226527,H21
O226528,H21
O226529,H21
O227520,H21
O227521,H21
O227522,H21
O227523,H21
O227524,H21
O227525,H21
O227526,H21
O227527,H21
O227528,H21
O227529,H21
O228520,H0+H21
O228521,H21
O228522,H21
O228523,H21
O228524,H21
O228525,H21
O228526,H21
O228527,H21
O228528,H21
O228529,H21
O229520,H0+H21
O229521,H0+H21
O229522,H0+H21
O229523,H0+H21
O229524,H0+H21
O229525,H0+H21
O229526,H0+H21
O229527,H21
O229528,H21
O229529,H21
O2253,H21
O2352,H0+H21
O230526,H0+H21
O230527,H21
O230528,H21
O230529,H21
O231526,H0+H21
O231527,H21
O231528,H21
O231529,H21
O232525,H0+H21
O232526,H0+H21
O232527,H21
O232528,H21
O232529,H21
O233525,H0+H21
O233526,H0+H21
O233527,H21
O233528,H21
O233529,H21
O234526,H0+H21
O234527,H21
O234528,H21
O234529,H21
O235526,H0+H21
O235527,H0+H21
O235528,H21
O235529,H21
O236527,H0+H21
O236528,H0+H21
O236529,H21
O237528,H0+H21
O237529,H21
O238528,H0+H21
O238529,H0+H21
O239529,H0+H21
O2353,H21
O25H,H21
O25I,H21
O25J,H21
O25K,H0+H21
O2450,H21
O2451,H0+H21
O240510,H21
O240511,H21
O240512,H21
O240513,H21
O240514,H0+H21
O241510,H21
O241511,H21
O241512,H21
O241513,H21
O241514,H0+H21
O242510,H21
O242511,H21
O242512,H21
O242513,H21
O242514,H0+H21
O243510,H21
O243511,H21
O243512,H21
O243513,H21
O243514,H0+H21
O243518,H0+H21
O243519,H0+H21
O244510,H21
O244511,H21
O244512,H21
O244513,H21
O244514,H0+H21
O244517,H0+H21
O244518,H0+H21
O244519,H21
O245510,H21
O245511,H21
O245512,H21
O245513,H21
O245514,H0+H21
O245517,H0+H21
O245518,H21
O245519,H21
O246510,H21
O246511,H21
O246512,H21
O246513,H21
O246514,H0+H21
O246516,H0+H21
O246517,H0+H21
O246518,H21
O246519,H21
O247510,H21
O247511,H21
O247512,H21
O247513,H21
O247514,H0+H21
O247515,H0+H21
O247516,H0+H21
O247517,H21
O247518,H21
O247519,H21
O248510,H21
O248511,H21
O248512,H21
O248513,H21
O248514,H21
O248515,H21
O248516,H21
O248517,H21
O248518,H21
O248519,H21
O249510,H21
O249511,H21
O249512,H21
O249513,H21
O249514,H21
O249515,H21
O249516,H21
O249517,H21
O249518,H21
O249519,H21
O2550,H0+H21
O250500,H21
O250501,H21
O250502,H21
O250503,H21
O250504,H21
O250505,H21
O250506,H21
O250507,H21
O250508,H21
O250509,H21
O251500,H21
O251501,H21
O251502,H21
O251503,H21
O251504,H21
O251505,H21
O251506,H21
O251507,H21
O251508,H21
O251509,H21
O252500,H21
O252501,H21
O252502,H21
O252503,H21
O252504,H21
O252505,H21
O252506,H21
O252507,H21
O252508,H21
O252509,H21
O253500,H21
O253501,H21
O253502,H21
O253503,H21
O253504,H21
O253505,H21
O253506,H21
O253507,H21
O253508,H21
O253509,H21
O254500,H21
O254501,H21
O254502,H21
O254503,H21
O254504,H21
O254505,H21
O254506,H21
O254507,H21
O254508,H21
O254509,H21
O255500,H21
O255501,H21
O255502,H21
O255503,H21
O255504,H21
O255505,H21
O255506,H21
O255507,H21
O255508,H21
O255509,H0+H21
O256500,H21
O256501,H21
O256502,H21
O256503,H21
O256504,H21
O256505,H21
O256506,H21
O256507,H21
O256508,H21
O256509,H0+H21
O257500,H21
O257501,H21
O257502,H21
O257503,H21
O257504,H21
O257505,H21
O257506,H21
O257507,H21
O257508,H21
O257509,H0+H21
O258500,H21
O258501,H21
O258502,H21
O258503,H21
O258504,H21
O258505,H21
O258506,H21
O258507,H21
O258508,H21
O258509,H0+H21
O259500,H0+H21
O259501,H21
O259502,H21
O259503,H21
O259504,H21
O259505,H21
O259506,H21
O259507,H21
O259508,H0+H21
O259509,H0+H21
O2551,H0+H21
O250510,H21
O250511,H21
O250512,H21
O250513,H21
O250514,H21
O250515,H21
O250516,H21
O250517,H21
O250518,H21
O250519,H21
O251510,H21
O251511,H21
O251512,H21
O251513,H21
O251514,H21
O251515,H21
O251516,H21
O251517,H21
O251518,H21
O251519,H21
O252510,H21
O252511,H21
O252512,H21
O252513,H21
O252514,H21
O252515,H21
O252516,H21
O252517,H0+H21
O252518,H0+H21
O252519,H0+H21
O253510,H21
O253511,H21
O253512,H21
O253513,H21
O253514,H0+H21
O253515,H0+H21
O253516,H0+H21
O253517,H0+H21
O254510,H21
O254511,H0+H21
O254512,H0+H21
O254513,H0+H21
O254514,H0+H21
O255510,H0+H21
O255511,H0+H21
O25L,H0+H21
O2452,H0+H21
O240526,H0+H21
O240527,H0+H21
O240529,H0+H21
O241523,H0+H21
O241524,H0+H21
O241525,H0+H21
O241526,H0+H21
O241527,H0+H21
O242521,H0+H21
O242522,H0+H21
O242523,H0+H21
O242524,H21
O242525,H21
O242526,H0+H21
O242527,H0+H21
O243520,H0+H21
O243521,H0+H21
O243522,H21
O243523,H21
O243524,H21
O243525,H21
O243526,H0+H21
O244520,H21
O244521,H21
O244522,H21
O244523,H21
O244524,H21
O244525,H21
O244526,H0+H21
O245520,H21
O245521,H21
O245522,H21
O245523,H21
O245524,H21
O245525,H21
O245526,H0+H21
O246520,H21
O246521,H21
O246522,H21
O246523,H21
O246524,H21
O246525,H21
O246526,H0+H21
O247520,H21
O247521,H21
O247522,H21
O247523,H21
O247524,H21
O247525,H21
O247526,H0+H21
O247528,H0+H21
O247529,H0+H21
O248520,H21
O248521,H21
O248522,H21
O248523,H21
O248524,H21
O248525,H21
O248526,H0+H21
O248528,H0+H21
O248529,H0+H21
O249520,H21
O249521,H21
O249522,H21
O249523,H21
O249524,H21
O249525,H21
O249526,H0+H21
O249527,H0+H21
O249528,H0+H21
O249529,H21
O2453,H0+H21
O240530,H0+H21
O240531,H21
O240532,H21
O240533,H21
O240534,H21
O240535,H21
O240536,H21
O240537,H21
O240538,H21
O240539,H21
O241530,H0+H21
O241531,H21
O241532,H21
O241533,H21
O241534,H21
O241535,H21
O241536,H21
O241537,H21
O241538,H21
O241539,H21
O242530,H0+H21
O242531,H21
O242532,H21
O242533,H21
O242534,H21
O242535,H21
O242536,H21
O242537,H21
O242538,H21
O242539,H21
O243530,H0+H21
O243531,H0+H21
O243532,H21
O243533,H21
O243534,H21
O243535,H21
O243536,H21
O243537,H21
O243538,H21
O243539,H21
O244531,H0+H21
O244532,H21
O244533,H21
O244534,H21
O244535,H21
O244536,H21
O244537,H21
O244538,H21
O244539,H21
O245531,H0+H21
O245532,H21
O245533,H21
O245534,H21
O245535,H21
O245536,H21
O245537,H21
O245538,H21
O245539,H21
O246530,H0+H21
O246531,H0+H21
O246532,H21
O246533,H21
O246534,H21
O246535,H21
O246536,H21
O246537,H21
O246538,H21
O246539,H21
O247530,H0+H21
O247531,H21
O247532,H21
O247533,H21
O247534,H21
O247535,H21
O247536,H21
O247537,H21
O247538,H21
O247539,H21
O248530,H21
O248531,H21
O248532,H21
O248533,H21
O248534,H21
O248535,H21
O248536,H21
O248537,H21
O248538,H21
O248539,H21
O249530,H21
O249531,H21
O249532,H21
O249533,H21
O249534,H21
O249535,H21
O249536,H21
O249537,H21
O249538,H21
O249539,H21
O2552,H0+H21
O250520,H21
O250521,H21
O250522,H21
O250523,H21
O250524,H21
O250525,H21
O250526,H0+H21
O250527,H0+H21
O250528,H21
O250529,H21
O251520,H21
O251521,H0+H21
O251522,H0+H21
O251523,H0+H21
O251524,H0+H21
O251525,H0+H21
O251526,H0+H21
O251527,H0+H21
O251528,H21
O251529,H21
O252520,H0+H21
O252521,H0+H21
O252526,H0+H21
O252527,H21
O252528,H21
O252529,H21
O253526,H0+H21
O253527,H21
O253528,H21
O253529,H21
O254526,H0+H21
O254527,H0+H21
O254528,H21
O254529,H21
O255527,H0+H21
O255528,H21
O255529,H21
O256527,H0+H21
O256528,H21
O256529,H21
O257527,H0+H21
O257528,H0+H21
O257529,H21
O258528,H0+H21
O258529,H0+H21
O259529,H0+H21
O2553,H0+H21
O250530,H21
O250531,H21
O250532,H21
O250533,H21
O250534,H21
O250535,H21
O250536,H21
O250537,H21
O250538,H21
O250539,H21
O251530,H21
O251531,H21
O251532,H21
O251533,H21
O251534,H21
O251535,H21
O251536,H21
O251537,H21
O251538,H21
O251539,H21
O252530,H21
O252531,H21
O252532,H21
O252533,H21
O252534,H21
O252535,H21
O252536,H21
O252537,H21
O252538,H21
O252539,H21
O253530,H21
O253531,H21
O253532,H21
O253533,H21
O253534,H21
O253535,H21
O253536,H21
O253537,H21
O253538,H21
O253539,H21
O254530,H21
O254531,H21
O254532,H21
O254533,H21
O254534,H21
O254535,H21
O254536,H21
O254537,H21
O254538,H21
O254539,H21
O255530,H21
O255531,H21
O255532,H21
O255533,H21
O255534,H21
O255535,H21
O255536,H21
O255537,H21
O255538,H21
O255539,H21
O256530,H21
O256531,H21
O256532,H21
O256533,H21
O256534,H21
O256535,H21
O256536,H21
O256537,H21
O256538,H21
O256539,H21
O257530,H21
O257531,H21
O257532,H21
O257533,H21
O257534,H21
O257535,H21
O257536,H21
O257537,H21
O257538,H21
O257539,H21
O258530,H21
O258531,H21
O258532,H21
O258533,H21
O258534,H21
O258535,H21
O258536,H21
O258537,H21
O258538,H21
O258539,H21
O259530,H0+H21
O259531,H21
O259532,H21
O259533,H21
O259534,H21
O259535,H21
O259536,H21
O259537,H21
O259538,H21
O259539,H21
O25M,H21
O25N,H21
O25P,H0+H21
O2458,H21
O2459,H21
O2558,H0+H21
O250580,H21
O250581,H21
O250582,H21
O250583,H21
O250584,H21
O250585,H21
O250586,H21
O250587,H21
O250588,H21
O250589,H21
O251580,H21
O251581,H21
O251582,H21
O251583,H21
O251584,H21
O251585,H21
O251586,H21
O251587,H21
O251588,H21
O251589,H21
O252580,H21
O252581,H21
O252582,H21
O252583,H21
O252584,H21
O252585,H21
O252586,H21
O252587,H21
O252588,H21
O252589,H21
O253580,H21
O253581,H21
O253582,H21
O253583,H21
O253584,H21
O253585,H21
O253586,H21
O253587,H21
O253588,H21
O253589,H21
O254580,H21
O254581,H21
O254582,H21
O254583,H21
O254584,H21
O254585,H21
O254586,H21
O254587,H21
O254588,H21
O254589,H21
O255580,H21
O255581,H21
O255582,H21
O255583,H21
O255584,H21
O255585,H21
O255586,H21
O255587,H21
O255588,H21
O255589,H21
O256580,H21
O256581,H21
O256582,H21
O256583,H21
O256584,H21
O256585,H21
O256586,H21
O256587,H21
O256588,H21
O256589,H21
O257580,H21
O257581,H21
O257582,H21
O257583,H21
O257584,H21
O257585,H21
O257586,H21
O257587,H21
O257588,H21
O257589,H21
O258580,H21
O258581,H21
O258582,H21
O258583,H21
O258584,H21
O258585,H21
O258586,H21
O258587,H21
O258588,H21
O258589,H21
O259580,H21
O259581,H21
O259582,H21
O259583,H21
O259584,H21
O259585,H21
O259586,H21
O259587,H21
O259588,H21
O259589,H0+H21
O2559,H0+H21
O250590,H21
O250591,H21
O250592,H21
O250593,H21
O250594,H21
O250595,H21
O250596,H21
O250597,H21
O250598,H21
O250599,H21
O251590,H21
O251591,H21
O251592,H21
O251593,H21
O251594,H21
O251595,H21
O251596,H21
O251597,H21
O251598,H21
O251599,H21
O252590,H21
O252591,H21
O252592,H21
O252593,H21
O252594,H21
O252595,H21
O252596,H21
O252597,H21
O252598,H21
O252599,H21
O253590,H21
O253591,H21
O253592,H21
O253593,H21
O253594,H21
O253595,H21
O253596,H21
O253597,H21
O253598,H21
O253599,H21
O254590,H21
O254591,H21
O254592,H21
O254593,H21
O254594,H21
O254595,H21
O254596,H21
O254597,H21
O254598,H21
O254599,H21
O255590,H21
O255591,H21
O255592,H21
O255593,H21
O255594,H21
O255595,H21
O255596,H21
O255597,H21
O255598,H21
O255599,H21
O256590,H21
O256591,H21
O256592,H21
O256593,H21
O256594,H21
O256595,H21
O256596,H21
O256597,H21
O256598,H21
O256599,H21
O257590,H21
O257591,H21
O257592,H21
O257593,H21
O257594,H21
O257595,H21
O257596,H21
O257597,H21
O257598,H21
O257599,H0+H21
O258590,H21
O258591,H21
O258592,H21
O258593,H0+H21
O258594,H0+H21
O258595,H0+H21
O258596,H0+H21
O258597,H0+H21
O258598,H0+H21
O258599,H0+H21
O259590,H0+H21
O259591,H0+H21
O259592,H0+H21
O259593,H0+H21
O259594,H0+H21
O259595,H0+H21
O259596,H0+H21
O25Q,H0+H21
O2650,H0+H21
O260500,H0+H21
O260501,H0+H21
O260502,H21
O260503,H21
O260504,H21
O260505,H21
O260506,H21
O260507,H21
O260508,H0+H21
O261501,H0+H21
O261502,H0+H21
O261503,H0+H21
O261504,H21
O261505,H21
O261506,H21
O261507,H21
O261508,H0+H21
O262503,H0+H21
O262504,H0+H21
O262505,H21
O262506,H21
O262507,H21
O262508,H0+H21
O263504,H0+H21
O263505,H0+H21
O263506,H0+H21
O263507,H0+H21
O263508,H0+H21
O25R,H0+H21
O2653,H0+H21
O260530,H0+H21
O260531,H0+H21
O260532,H0+H21
O260533,H21
O260534,H21
O260535,H21
O260536,H21
O260537,H21
O260538,H21
O260539,H21
O261532,H0+H21
O261533,H0+H21
O261534,H21
O261535,H21
O261536,H21
O261537,H21
O261538,H21
O261539,H21
O262533,H0+H21
O262534,H0+H21
O262535,H21
O262536,H21
O262537,H21
O262538,H21
O262539,H21
O263534,H0+H21
O263535,H0+H21
O263536,H21
O263537,H21
O263538,H21
O263539,H21
O264535,H0+H21
O264536,H0+H21
O264537,H21
O264538,H21
O264539,H21
O265536,H0+H21
O265537,H21
O265538,H21
O265539,H21
O266536,H0+H21
O266537,H21
O266538,H21
O266539,H21
O267536,H0+H21
O267537,H21
O267538,H21
O267539,H21
O268536,H0+H21
O268537,H21
O268538,H21
O268539,H21
O269536,H0+H21
O269537,H21
O269538,H21
O269539,H21
O2753,H0+H21
O270535,H0+H21
O270536,H0+H21
O270537,H21
O270538,H21
O270539,H21
O271535,H0+H21
O271536,H0+H21
O271537,H21
O271538,H21
O271539,H21
O272536,H0+H21
O272537,H21
O272538,H21
O272539,H21
O273536,H0+H21
O273537,H21
O273538,H21
O273539,H21
O274536,H0+H21
O274537,H0+H21
O274538,H21
O274539,H21
O275537,H0+H21
O275538,H0+H21
O275539,H21
O276538,H0+H21
O276539,H0+H21
O25S,H0+H21
O2654,H0+H21
O260540,H21
O260541,H21
O260542,H21
O260543,H21
O260544,H21
O260545,H21
O260546,H21
O260547,H21
O260548,H21
O260549,H21
O261540,H21
O261541,H21
O261542,H21
O261543,H21
O261544,H21
O261545,H21
O261546,H21
O261547,H21
O261548,H21
O261549,H21
O262540,H21
O262541,H21
O262542,H21
O262543,H21
O262544,H21
O262545,H21
O262546,H21
O262547,H21
O262548,H21
O262549,H21
O263540,H21
O263541,H21
O263542,H21
O263543,H21
O263544,H21
O263545,H21
O263546,H21
O263547,H21
O263548,H21
O263549,H21
O264540,H21
O264541,H21
O264542,H21
O264543,H21
O264544,H21
O264545,H21
O264546,H21
O264547,H21
O264548,H21
O264549,H21
O265540,H21
O265541,H21
O265542,H21
O265543,H21
O265544,H21
O265545,H21
O265546,H21
O265547,H21
O265548,H21
O265549,H21
O266540,H21
O266541,H21
O266542,H21
O266543,H21
O266544,H21
O266545,H21
O266546,H21
O266547,H21
O266548,H21
O266549,H21
O267540,H21
O267541,H21
O267542,H21
O267543,H21
O267544,H21
O267545,H21
O267546,H21
O267547,H21
O267548,H21
O267549,H21
O268540,H21
O268541,H21
O268542,H21
O268543,H21
O268544,H21
O268545,H21
O268546,H21
O268547,H21
O268548,H21
O268549,H21
O269540,H21
O269541,H21
O269542,H21
O269543,H21
O269544,H21
O269545,H0+H21
O269546,H0+H21
O269547,H0+H21
O269548,H0+H21
O269549,H0+H21
O2655,H0+H21
O260550,H21
O260551,H21
O260552,H21
O260553,H21
O260554,H21
O260555,H21
O260556,H21
O260557,H21
O260558,H21
O260559,H21
O261550,H21
O261551,H21
O261552,H21
O261553,H21
O261554,H21
O261555,H21
O261556,H21
O261557,H21
O261558,H21
O261559,H21
O262550,H21
O262551,H21
O262552,H21
O262553,H21
O262554,H21
O262555,H21
O262556,H21
O262557,H21
O262558,H21
O262559,H21
O263550,H21
O263551,H21
O263552,H21
O263553,H21
O263554,H21
O263555,H21
O263556,H21
O263557,H21
O263558,H21
O263559,H21
O264550,H21
O264551,H21
O264552,H21
O264553,H21
O264554,H21
O264555,H21
O264556,H21
O264557,H21
O264558,H21
O264559,H21
O265550,H21
O265551,H21
O265552,H21
O265553,H21
O265554,H21
O265555,H21
O265556,H21
O265557,H21
O265558,H21
O265559,H21
O266550,H21
O266551,H21
O266552,H21
O266553,H21
O266554,H21
O266555,H21
O266556,H21
O266557,H21
O266558,H21
O266559,H21
O267550,H21
O267551,H21
O267552,H21
O267553,H21
O267554,H21
O267555,H21
O267556,H21
O267557,H21
O267558,H21
O267559,H21
O268550,H0+H21
O268551,H0+H21
O268552,H0+H21
O268553,H21
O268554,H21
O268555,H21
O268556,H21
O268557,H21
O268558,H21
O268559,H21
O269550,H0+H21
O269551,H0+H21
O269552,H0+H21
O269553,H0+H21
O269554,H0+H21
O269555,H0+H21
O269556,H21
O269557,H21
O269558,H21
O269559,H21
O2754,H0+H21
O270540,H21
O270541,H21
O270542,H21
O270543,H0+H21
O270544,H0+H21
O270545,H0+H21
O271540,H21
O271541,H21
O271542,H21
O271543,H0+H21
O272540,H21
O272541,H21
O272542,H0+H21
O272543,H0+H21
O273540,H21
O273541,H0+H21
O273542,H0+H21
O273543,H0+H21
O274540,H21
O274541,H0+H21
O274542,H0+H21
O275540,H21
O275541,H21
O275542,H0+H21
O276540,H0+H21
O276541,H0+H21
O276542,H0+H21
O2755,H0+H21
O270553,H0+H21
O270554,H0+H21
O270555,H0+H21
O270556,H0+H21
O270557,H0+H21
O270558,H0+H21
O270559,H0+H21
O271555,H0+H21
O271556,H0+H21
O271559,H0+H21
O272559,H0+H21
O273559,H0+H21
O274559,H0+H21
O25T,H0+H21
O2656,H21
O2657,H21
O2756,H0+H21
O270560,H21
O270561,H21
O270562,H21
O270563,H0+H21
O270564,H0+H21
O270565,H0+H21
O270566,H0+H21
O270567,H0+H21
O270568,H0+H21
O270569,H21
O271560,H21
O271561,H21
O271562,H21
O271563,H0+H21
O271566,H0+H21
O271567,H0+H21
O271568,H0+H21
O271569,H0+H21
O272560,H0+H21
O272561,H21
O272562,H21
O272563,H0+H21
O272568,H0+H21
O272569,H0+H21
O273560,H0+H21
O273561,H21
O273562,H21
O273563,H0+H21
O273567,H0+H21
O273568,H0+H21
O273569,H0+H21
O274560,H0+H21
O274561,H21
O274562,H21
O274563,H0+H21
O275560,H0+H21
O275561,H0+H21
O275562,H0+H21
O275563,H0+H21
O2757,H0+H21
O270570,H21
O270571,H21
O270572,H21
O270573,H21
O270574,H21
O270575,H21
O270576,H21
O270577,H21
O270578,H21
O270579,H21
O271570,H21
O271571,H21
O271572,H21
O271573,H21
O271574,H21
O271575,H21
O271576,H21
O271577,H21
O271578,H0+H21
O271579,H0+H21
O272570,H0+H21
O272571,H0+H21
O272572,H21
O272573,H0+H21
O272574,H0+H21
O272575,H0+H21
O272576,H0+H21
O272577,H0+H21
O272578,H0+H21
O273570,H0+H21
O273571,H0+H21
O273572,H0+H21
O273573,H0+H21
O273575,H0+H21
O273576,H0+H21
O25U,H0+H21
O2658,H0+H21
O260580,H21
O260581,H21
O260582,H21
O260583,H21
O260584,H21
O260585,H21
O260586,H21
O260587,H21
O260588,H0+H21
O260589,H0+H21
O261580,H21
O261581,H21
O261582,H21
O261583,H21
O261584,H21
O261585,H21
O261586,H21
O261587,H21
O261588,H0+H21
O262580,H21
O262581,H21
O262582,H21
O262583,H21
O262584,H21
O262585,H21
O262586,H21
O262587,H21
O262588,H0+H21
O263580,H21
O263581,H21
O263582,H21
O263583,H21
O263584,H21
O263585,H21
O263586,H21
O263587,H21
O263588,H0+H21
O264580,H21
O264581,H21
O264582,H21
O264583,H21
O264584,H21
O264585,H21
O264586,H21
O264587,H0+H21
O264588,H0+H21
O265580,H21
O265581,H21
O265582,H21
O265583,H21
O265584,H21
O265585,H21
O265586,H0+H21
O265587,H0+H21
O266580,H21
O266581,H21
O266582,H21
O266583,H21
O266584,H21
O266585,H0+H21
O266586,H0+H21
O267580,H21
O267581,H21
O267582,H21
O267583,H21
O267584,H0+H21
O267585,H0+H21
O268580,H21
O268581,H21
O268582,H21
O268583,H21
O268584,H0+H21
O269580,H21
O269581,H21
O269582,H21
O269583,H0+H21
O269584,H0+H21
O2659,H0+H21
O267597,H0+H21
O267598,H0+H21
O268597,H0+H21
O268598,H0+H21
O268599,H0+H21
O269596,H0+H21
O269597,H0+H21
O269598,H0+H21
O2758,H0+H21
O270580,H21
O270581,H21
O270582,H0+H21
O270583,H0+H21
O270584,H0+H21
O271580,H0+H21
O271581,H0+H21
O271582,H0+H21
O2759,H0+H21
O270595,H0+H21
O270596,H0+H21
O270597,H0+H21
O271595,H0+H21
O271596,H0+H21
O271597,H0+H21
O272595,H0+H21
O272596,H0+H21
O26,H0+H21
O26SW,H0+H21
O26NW,H0+H21
O26SE,H0+H21
O26A,H21
O26B,H0+H21
O2062,H21
O2063,H0+H21
O200630,H21
O200631,H21
O200632,H21
O200633,H21
O200634,H21
O200635,H21
O200636,H21
O200637,H21
O200638,H21
O200639,H21
O201630,H21
O201631,H21
O201632,H21
O201633,H21
O201634,H21
O201635,H21
O201636,H21
O201637,H21
O201638,H21
O201639,H21
O202630,H21
O202631,H21
O202632,H21
O202633,H21
O202634,H21
O202635,H21
O202636,H21
O202637,H21
O202638,H21
O202639,H21
O203630,H21
O203631,H21
O203632,H21
O203633,H21
O203634,H21
O203635,H21
O203636,H21
O203637,H21
O203638,H21
O203639,H0+H21
O204630,H21
O204631,H21
O204632,H21
O204633,H21
O204634,H21
O204635,H21
O204636,H21
O204637,H21
O204638,H0+H21
O204639,H0+H21
O205630,H21
O205631,H21
O205632,H21
O205633,H21
O205634,H21
O205635,H21
O205636,H21
O205637,H21
O205638,H0+H21
O205639,H0+H21
O206630,H21
O206631,H21
O206632,H21
O206633,H21
O206634,H21
O206635,H21
O206636,H21
O206637,H0+H21
O206638,H0+H21
O206639,H0+H21
O207630,H21
O207631,H21
O207632,H21
O207633,H21
O207634,H21
O207635,H21
O207636,H0+H21
O207637,H0+H21
O208630,H21
O208631,H21
O208632,H21
O208633,H21
O208634,H21
O208635,H21
