J,H0+H31+H36+H37+H38+H39
J518620,H38
J518621,H38
J518622,H38
J518623,H38
J518624,H38
J518625,H38
J518626,H38
J518627,H38
J518628,H38
J518629,H38
J519620,H38
J519621,H38
J519622,H38
J519623,H38
J519624,H38
J519625,H38
J519626,H38
J519627,H38
J519628,H38
J519629,H38
J5163,H0+H38
J510630,H0+H38
J510631,H0+H38
J511639,H0+H38
J512639,H0+H38
J513630,H0+H38
J513631,H0+H38
J513639,H0+H38
J514630,H38
J514631,H0+H38
J514632,H0+H38
J515630,H38
J515631,H0+H38
J515632,H0+H38
J515633,H0+H38
J516630,H38
J516631,H38
J516632,H0+H38
J516633,H0+H38
J516634,H0+H38
J516635,H0+H38
J517630,H38
J517631,H38
J517632,H38
J517633,H0+H38
J517634,H0+H38
J517635,H0+H38
J518630,H38
J518631,H38
J518632,H38
J518633,H38
J518634,H0+H38
J518635,H0+H38
J519630,H38
J519631,H38
J519632,H38
J519633,H0+H38
J519634,H0+H38
J56C,H0+H38
J5064,H0+H38
J500640,H38
J500641,H38
J500642,H38
J500643,H38
J500644,H38
J500645,H38
J500646,H38
J500647,H38
J500648,H38
J500649,H38
J501640,H38
J501641,H38
J501642,H38
J501643,H38
J501644,H38
J501645,H38
J501646,H38
J501647,H38
J501648,H38
J501649,H38
J502640,H38
J502641,H38
J502642,H38
J502643,H38
J502644,H38
J502645,H38
J502646,H38
J502647,H38
J502648,H38
J502649,H38
J503640,H38
J503641,H38
J503642,H38
J503643,H38
J503644,H38
J503645,H38
J503646,H38
J503647,H38
J503648,H38
J503649,H38
J504640,H38
J504641,H38
J504642,H38
J504643,H38
J504644,H38
J504645,H38
J504646,H38
J504647,H38
J504648,H38
J504649,H38
J505640,H0+H38
J505641,H0+H38
J505642,H0+H38
J505643,H38
J505644,H38
J505645,H38
J505646,H38
J505647,H0+H38
J505648,H0+H38
J505649,H0+H38
J506642,H0+H38
J506643,H0+H38
J506644,H0+H38
J506645,H0+H38
J506646,H0+H38
J506647,H0+H38
J506648,H0+H38
J506649,H0+H38
J507648,H0+H38
J507649,H0+H38
J508649,H0+H38
J509641,H0+H38
J509642,H0+H38
J509643,H0+H38
J5065,H0+H38
J500650,H38
J500651,H38
J500652,H38
J500653,H38
J500654,H38
J500655,H38
J500656,H38
J500657,H38
J500658,H38
J500659,H38
J501650,H38
J501651,H38
J501652,H38
J501653,H38
J501654,H38
J501655,H38
J501656,H38
J501657,H38
J501658,H38
J501659,H0+H38
J502650,H38
J502651,H38
J502652,H38
J502653,H38
J502654,H38
J502655,H38
J502656,H38
J502657,H38
J502658,H38
J502659,H38
J503650,H38
J503651,H38
J503652,H38
J503653,H38
J503654,H38
J503655,H38
J503656,H38
J503657,H38
J503658,H38
J503659,H38
J504650,H38
J504651,H38
J504652,H38
J504653,H38
J504654,H38
J504655,H38
J504656,H38
J504657,H38
J504658,H38
J504659,H38
J505650,H38
J505651,H38
J505652,H38
J505653,H38
J505654,H38
J505655,H38
J505656,H38
J505657,H38
J505658,H38
J505659,H38
J506650,H38
J506651,H38
J506652,H38
J506653,H38
J506654,H38
J506655,H38
J506656,H38
J506657,H38
J506658,H38
J506659,H38
J507650,H38
J507651,H38
J507652,H38
J507653,H38
J507654,H38
J507655,H38
J507656,H38
J507657,H38
J507658,H38
J507659,H38
J508650,H0+H38
J508651,H38
J508652,H38
J508653,H38
J508654,H38
J508655,H38
J508656,H38
J508657,H38
J508658,H38
J508659,H38
J509650,H0+H38
J509651,H38
J509652,H38
J509653,H38
J509654,H38
J509655,H38
J509656,H38
J509657,H38
J509658,H38
J509659,H38
J5164,H0+H38
J510640,H0+H38
J510641,H0+H38
J510642,H38
J510643,H0+H38
J511640,H0+H38
J511641,H38
J511642,H0+H38
J511643,H0+H38
J511644,H0+H38
J511645,H0+H38
J511646,H0+H38
J511647,H0+H38
J511648,H0+H38
J511649,H0+H38
J512640,H38
J512641,H38
J512642,H0+H38
J512644,H0+H38
J512645,H0+H38
J512646,H0+H38
J512647,H0+H38
J512648,H0+H38
J512649,H0+H38
J513640,H0+H38
J513641,H0+H38
J513642,H0+H38
J513644,H0+H38
J513645,H0+H38
J513647,H0+H38
J513648,H0+H38
J513649,H0+H38
J514641,H0+H38
J518646,H0+H38
J518647,H0+H38
J518648,H0+H38
J518649,H0+H38
J519646,H0+H38
J519647,H38
J519648,H38
J519649,H38
J5165,H0+H38
J510650,H0+H38
J510651,H38
J510652,H38
J510653,H38
J510654,H38
J510655,H38
J510656,H38
J510657,H38
J510658,H38
J510659,H38
J511650,H0+H38
J511651,H38
J511652,H38
J511653,H38
J511654,H38
J511655,H38
J511656,H38
J511657,H38
J511658,H0+H38
J511659,H0+H38
J512650,H38
J512651,H38
J512652,H38
J512653,H38
J512654,H38
J512655,H38
J512656,H38
J512657,H38
J512658,H0+H38
J512659,H0+H38
J513650,H0+H38
J513651,H0+H38
J513652,H0+H38
J513653,H38
J513654,H38
J513655,H38
J513656,H38
J513657,H38
J513658,H38
J513659,H0+H38
J514651,H0+H38
J514652,H0+H38
J514653,H38
J514654,H38
J514655,H38
J514656,H38
J514657,H38
J514658,H0+H38
J514659,H0+H38
J515652,H0+H38
J515653,H0+H38
J515654,H38
J515655,H38
J515656,H38
J515657,H38
J515658,H0+H38
J516653,H0+H38
J516654,H0+H38
J516655,H0+H38
J516656,H38
J516657,H38
J516658,H0+H38
J516659,H0+H38
J517655,H0+H38
J517656,H0+H38
J517657,H38
J517658,H38
J517659,H0+H38
J518650,H0+H38
J518655,H0+H38
J518656,H0+H38
J518657,H38
J518658,H38
J518659,H38
J519650,H0+H38
J519651,H0+H38
J519653,H0+H38
J519654,H0+H38
J519655,H0+H38
J519656,H0+H38
J519657,H0+H38
J519658,H0+H38
J519659,H0+H38
J56D,H0+H38
J5066,H0+H38
J500660,H38
J500661,H38
J500662,H38
J500663,H38
J500664,H0+H38
J500665,H0+H38
J500666,H0+H38
J500667,H0+H38
J501660,H0+H38
J501661,H0+H38
J501662,H0+H38
J501663,H38
J501664,H0+H38
J501666,H0+H38
J502660,H0+H38
J502662,H0+H38
J502663,H0+H38
J502664,H0+H38
J503660,H0+H38
J504660,H0+H38
J504661,H0+H38
J505660,H38
J505661,H0+H38
J506660,H38
J506661,H0+H38
J506662,H0+H38
J507660,H38
J507661,H38
J507662,H0+H38
J508660,H38
J508661,H0+H38
J508662,H0+H38
J509660,H38
J509661,H0+H38
J509662,H0+H38
J5166,H0+H38
J510660,H38
J510661,H0+H38
J510662,H0+H38
J511660,H0+H38
J511661,H0+H38
J513660,H0+H38
J514660,H0+H38
J517660,H0+H38
J518660,H0+H38
J519660,H0+H38
J56E,H0+H38
J5068,H0+H38
J505688,H0+H38
J505689,H0+H38
J506688,H0+H38
J506689,H0+H38
J5069,H0+H38
J500694,H0+H38
J500695,H0+H38
J501693,H0+H38
J501694,H0+H38
J56F,H0+H38
J5260,H0+H38
J520600,H0+H38
J520601,H0+H38
J520602,H0+H38
J520603,H38
J520604,H38
J520605,H38
J520606,H38
J520607,H38
J520608,H38
J520609,H0+H38
J521600,H0+H38
J521601,H0+H38
J521602,H0+H38
J521603,H0+H38
J521604,H38
J521605,H38
J521606,H38
J521607,H38
J521608,H0+H38
J521609,H0+H38
J522600,H0+H38
J522602,H0+H38
J522603,H0+H38
J522604,H38
J522605,H38
J522606,H38
J522607,H0+H38
J522608,H0+H38
J522609,H0+H38
J523602,H0+H38
J523603,H0+H38
J523604,H0+H38
J523605,H0+H38
J523606,H38
J523607,H0+H38
J523608,H0+H38
J523609,H0+H38
J524605,H0+H38
J524606,H0+H38
J524607,H0+H38
J524608,H38
J524609,H0+H38
J525600,H0+H38
J525601,H0+H38
J525606,H0+H38
J525607,H38
J525608,H0+H38
J525609,H0+H38
J526600,H38
J526601,H0+H38
J526602,H0+H38
J526606,H0+H38
J526607,H0+H38
J526608,H0+H38
J527600,H0+H38
J527601,H0+H38
J527602,H0+H38
J528600,H0+H38
J528601,H0+H38
J528602,H0+H38
J528603,H0+H38
J528604,H0+H38
J528605,H0+H38
J528606,H0+H38
J528607,H0+H38
J528608,H0+H38
J528609,H0+H38
J529600,H0+H38
J529601,H0+H38
J529603,H0+H38
J529604,H38
J529605,H0+H38
J529606,H0+H38
J529607,H38
J529608,H38
J529609,H0+H38
J5261,H0+H38
J520610,H38
J520611,H38
J520612,H38
J520613,H38
J520614,H38
J520615,H38
J520616,H38
J520617,H38
J520618,H38
J520619,H38
J521610,H0+H38
J521611,H0+H38
J521612,H38
J521613,H38
J521614,H38
J521615,H38
J521616,H38
J521617,H38
J521618,H38
J521619,H0+H38
J522610,H0+H38
J522611,H0+H38
J522612,H38
J522613,H38
J522614,H38
J522615,H38
J522616,H38
J522617,H38
J522618,H38
J522619,H0+H38
J523610,H0+H38
J523611,H0+H38
J523612,H0+H38
J523613,H38
J523614,H38
J523615,H38
J523616,H38
J523617,H38
J523618,H0+H38
J523619,H0+H38
J524612,H0+H38
J524613,H0+H38
J524614,H0+H38
J524615,H38
J524616,H38
J524617,H38
J524618,H0+H38
J524619,H0+H38
J525614,H0+H38
J525615,H0+H38
J525616,H0+H38
J525617,H38
J525618,H0+H38
J525619,H0+H38
J526614,H0+H38
J526615,H0+H38
J526616,H0+H38
J526617,H0+H38
J526618,H0+H38
J527616,H0+H38
J527617,H0+H38
J528617,H0+H38
J528618,H0+H38
J529610,H0+H38
J529611,H0+H38
J529612,H0+H38
J529617,H0+H38
J5360,H0+H38
J530600,H0+H38
J530603,H0+H38
J530604,H38
J530605,H0+H38
J530606,H38
J530607,H38
J530608,H38
J530609,H38
J531603,H0+H38
J531604,H0+H38
J531605,H0+H38
J531606,H0+H38
J531607,H0+H38
J531608,H38
J531609,H38
J532604,H0+H38
J532607,H0+H38
J532608,H0+H38
J532609,H38
J533608,H0+H38
J533609,H0+H38
J535601,H0+H38
J535602,H0+H38
J536600,H0+H38
J536601,H0+H38
J536602,H0+H38
J536603,H0+H38
J536604,H0+H38
J537600,H0+H38
J537601,H38
J537602,H0+H38
J537603,H0+H38
J537604,H0+H38
J537605,H0+H38
J538600,H0+H38
J538601,H0+H38
J538602,H0+H38
J538603,H0+H38
J538604,H0+H38
J539600,H0+H38
J539601,H0+H38
J5361,H0+H38
J530610,H38
J530611,H38
J530612,H0+H38
J531610,H38
J531611,H38
J531612,H0+H38
J531613,H0+H38
J532610,H38
J532611,H0+H38
J532612,H0+H38
J533610,H0+H38
J533611,H0+H38
J535616,H0+H38
J535617,H0+H38
J536615,H0+H38
J536616,H0+H38
J536617,H0+H38
J536618,H0+H38
J536619,H0+H38
J537615,H0+H38
J537616,H0+H38
J537617,H0+H38
J537618,H38
J537619,H38
J538613,H0+H38
J538614,H0+H38
J538617,H0+H38
J538618,H0+H38
J538619,H0+H38
J539612,H0+H38
J539613,H0+H38
J539614,H0+H38
J539619,H0+H38
J56G,H0+H38
J5262,H0+H38
J520620,H0+H38
J520621,H0+H38
J520622,H38
J520623,H38
J520624,H38
J520625,H38
J520626,H38
J520627,H38
J520628,H38
J520629,H38
J521620,H0+H38
J521621,H0+H38
J521622,H0+H38
J521623,H0+H38
J521624,H38
J521625,H38
J521626,H38
J521627,H38
J521628,H38
J521629,H38
J522622,H0+H38
J522623,H0+H38
J522624,H0+H38
J522625,H38
J522626,H38
J522627,H38
J522628,H0+H38
J522629,H0+H38
J523621,H0+H38
J523622,H0+H38
J523623,H0+H38
J523624,H0+H38
J523625,H0+H38
J523626,H0+H38
J523627,H0+H38
J523628,H0+H38
J524621,H0+H38
J524622,H0+H38
J524624,H0+H38
J524625,H0+H38
J524626,H0+H38
J524627,H0+H38
J524628,H0+H38
J524629,H0+H38
J525623,H0+H38
J525624,H0+H38
J525625,H0+H38
J525626,H0+H38
J525627,H0+H38
J525628,H0+H38
J525629,H38
J526622,H0+H38
J526623,H0+H38
J526624,H38
J526625,H0+H38
J526626,H0+H38
J526627,H0+H38
J526628,H0+H38
J526629,H0+H38
J527622,H0+H38
J527623,H38
J527624,H38
J527625,H38
J527626,H0+H38
J527627,H0+H38
J527629,H0+H38
J528621,H0+H38
J528622,H0+H38
J528623,H38
J528624,H38
J528625,H38
J528626,H38
J528627,H0+H38
J528629,H0+H38
J529622,H0+H38
J529623,H0+H38
J529624,H0+H38
J529625,H38
J529626,H0+H38
J529627,H0+H38
J529629,H0+H38
J5263,H0+H38
J520630,H38
J520631,H0+H38
J520632,H0+H38
J520633,H0+H38
J521630,H38
J521631,H0+H38
J521632,H0+H38
J521633,H0+H38
J522630,H0+H38
J522631,H0+H38
J522636,H0+H38
J522637,H0+H38
J522638,H0+H38
J522639,H0+H38
J523635,H0+H38
J523636,H0+H38
J523637,H38
J523638,H38
J523639,H0+H38
J524630,H0+H38
J524631,H0+H38
J524634,H0+H38
J524635,H0+H38
J524636,H38
J524637,H0+H38
J524638,H0+H38
J524639,H0+H38
J525630,H38
J525631,H0+H38
J525634,H0+H38
J525635,H0+H38
J525636,H38
J525637,H0+H38
J525639,H0+H38
J526630,H38
J526631,H0+H38
J526632,H0+H38
J526635,H0+H38
J526636,H38
J526637,H0+H38
J527630,H38
J527631,H0+H38
J527632,H0+H38
J527634,H0+H38
J527635,H0+H38
J527636,H38
J527637,H0+H38
J527638,H0+H38
J528630,H0+H38
J528631,H0+H38
J528633,H0+H38
J528634,H0+H38
J528635,H38
J528636,H38
J528637,H38
J528638,H0+H38
J529630,H0+H38
J529631,H0+H38
J529633,H0+H38
J529634,H0+H38
J529635,H38
J529636,H38
J529637,H38
J529638,H0+H38
J5362,H0+H38
J530624,H0+H38
J530625,H0+H38
J530626,H0+H38
J530628,H0+H38
J530629,H0+H38
J531628,H0+H38
J531629,H38
J532628,H0+H38
J532629,H0+H38
J536620,H0+H38
J536621,H0+H38
J536622,H0+H38
J537620,H38
J537621,H38
J537622,H0+H38
J538620,H0+H38
J538621,H0+H38
J538622,H0+H38
J539620,H0+H38
J5363,H0+H38
J530630,H0+H38
J530634,H0+H38
J530635,H38
J530636,H38
J530637,H38
J530638,H0+H38
J531630,H0+H38
J531631,H0+H38
J531632,H0+H38
J531634,H0+H38
J531635,H0+H38
J531636,H38
J531637,H38
J531638,H0+H38
J531639,H0+H38
J532630,H0+H38
J532631,H0+H38
J532632,H0+H38
J532633,H0+H38
J532634,H0+H38
J532635,H0+H38
J532636,H38
J532637,H38
J532638,H38
J532639,H0+H38
J533630,H0+H38
J533631,H0+H38
J533633,H0+H38
J533634,H0+H38
J533635,H0+H38
J533636,H0+H38
J533637,H38
J533638,H38
J533639,H38
J534636,H0+H38
J534637,H38
J534638,H38
J534639,H38
J535636,H0+H38
J535637,H0+H38
J535638,H0+H38
J535639,H38
J536638,H0+H38
J536639,H38
J537638,H0+H38
J537639,H0+H38
J56H,H0+H38
J5264,H0+H38
J520646,H0+H38
J520647,H0+H38
J520648,H0+H38
J520649,H0+H38
J521649,H0+H38
J522641,H0+H38
J522642,H0+H38
J522643,H0+H38
J523640,H0+H38
J523641,H0+H38
J523642,H38
J523643,H0+H38
J524640,H0+H38
J524641,H38
J524642,H38
J524643,H0+H38
J524644,H0+H38
J524645,H0+H38
J524646,H0+H38
J524647,H0+H38
J525640,H0+H38
J525641,H0+H38
J525642,H0+H38
J525643,H38
J525644,H38
J525645,H38
J525646,H38
J525647,H0+H38
J525648,H0+H38
J525649,H0+H38
J526641,H0+H38
J526642,H0+H38
J526643,H0+H38
J526644,H0+H38
J526645,H0+H38
J526646,H38
J526647,H0+H38
J526648,H0+H38
J526649,H38
J527645,H0+H38
J527646,H0+H38
J527647,H0+H38
J527648,H0+H38
J527649,H0+H38
J528647,H0+H38
J528648,H0+H38
J528649,H0+H38
J529646,H0+H38
J529647,H0+H38
J529648,H38
J529649,H0+H38
J5265,H0+H38
J520650,H38
J520651,H0+H38
J520652,H0+H38
J520653,H0+H38
J520654,H38
J520655,H0+H38
J520656,H0+H38
J520659,H0+H38
J521650,H0+H38
J521651,H0+H38
J521652,H0+H38
J521653,H38
J521654,H38
J521655,H0+H38
J522652,H0+H38
J522653,H0+H38
J522654,H0+H38
J522655,H0+H38
J523653,H0+H38
J523654,H0+H38
J524650,H0+H38
J524651,H0+H38
J524653,H0+H38
J525650,H0+H38
J525651,H0+H38
J525652,H0+H38
J525653,H0+H38
J525654,H0+H38
J526650,H0+H38
J526651,H38
J526652,H38
J526653,H38
J526654,H0+H38
J527650,H0+H38
J527651,H0+H38
J527652,H38
J527653,H38
J527654,H0+H38
J528651,H0+H38
J528652,H38
J528653,H38
J528654,H0+H38
J528655,H0+H38
J528656,H0+H38
J528657,H0+H38
J529651,H0+H38
J529652,H38
J529653,H0+H38
J529654,H0+H38
J529655,H0+H38
J529656,H0+H38
J529657,H0+H38
J5364,H0+H38
J530646,H0+H38
J530647,H38
J530648,H0+H38
J530649,H0+H38
J531646,H0+H38
J531647,H0+H38
J531648,H0+H38
J532640,H0+H38
J533640,H0+H38
J534640,H0+H38
J534641,H0+H38
J535640,H38
J535641,H0+H38
J535642,H0+H38
J536640,H38
J536641,H38
J536642,H0+H38
J536643,H0+H38
J536644,H0+H38
J536645,H0+H38
J537640,H0+H38
J537641,H38
J537642,H38
J537643,H38
J537644,H38
J537645,H0+H38
J537646,H0+H38
J537647,H0+H38
J538640,H0+H38
J538641,H0+H38
J538642,H38
J538643,H38
J538644,H38
J538645,H0+H38
J538646,H0+H38
J538647,H0+H38
J538648,H0+H38
J539641,H0+H38
J539642,H0+H38
J539643,H0+H38
J539644,H0+H38
J539645,H0+H38
J539646,H0+H38
J539647,H0+H38
J539648,H0+H38
J5365,H0+H38
J530651,H0+H38
J530652,H0+H38
J530653,H0+H38
J530654,H0+H38
J530655,H0+H38
J530656,H38
J530657,H0+H38
J531655,H0+H38
J531656,H38
J531657,H0+H38
J532655,H0+H38
J532656,H38
J532657,H0+H38
J533655,H0+H38
J533656,H0+H38
J533657,H0+H38
J534655,H0+H38
J534656,H0+H38
J56I,H0+H38
J5266,H0+H38
J520660,H0+H38
J5367,H0+H38
J539677,H0+H38
J539678,H0+H38
J56K,H0+H38
J5460,H0+H38
J540600,H0+H38
J540605,H0+H38
J540606,H0+H38
J540608,H0+H38
J540609,H0+H38
J541604,H0+H38
J541605,H0+H38
J541606,H0+H38
J541608,H0+H38
J541609,H38
J542604,H0+H38
J542605,H0+H38
J542608,H0+H38
J542609,H38
J543608,H0+H38
J543609,H38
J544608,H0+H38
J544609,H38
J545608,H0+H38
J545609,H38
J546608,H0+H38
J546609,H0+H38
J549600,H0+H38
J549601,H0+H38
J549603,H0+H38
J5461,H0+H38
J540610,H0+H38
J540611,H0+H38
J541610,H38
J541611,H0+H38
J542610,H38
J542611,H0+H38
J542615,H0+H38
J542616,H0+H38
J543610,H38
J543611,H0+H38
J543614,H0+H38
J543615,H0+H38
J543616,H0+H38
J544610,H0+H38
J544611,H0+H38
J544614,H0+H38
J544615,H0+H38
J544616,H0+H38
J545610,H0+H38
J546610,H0+H38
J547613,H0+H38
J547614,H0+H38
J548612,H0+H38
J548613,H0+H38
J548614,H0+H38
J548615,H0+H38
J549612,H0+H38
J549613,H0+H38
J549614,H38
J549615,H0+H38
J5560,H0+H38
J550600,H0+H38
J550601,H0+H38
J550602,H0+H38
J550603,H0+H38
J550604,H0+H38
J550607,H0+H38
J550608,H0+H38
J550609,H0+H38
J551600,H0+H38
J551601,H0+H38
J551602,H0+H38
J551603,H0+H38
J551604,H0+H38
J551607,H0+H38
J551608,H38
J551609,H0+H38
J552607,H0+H38
J552608,H0+H38
J552609,H0+H38
J5561,H0+H38
J550613,H0+H38
J550614,H0+H38
J550615,H0+H38
J551613,H0+H38
J551614,H0+H38
J56M,H0+H38
J5464,H0+H38
J540643,H0+H38
J540644,H0+H38
J540645,H0+H38
J540646,H0+H38
J541641,H0+H38
J541642,H0+H38
J541643,H0+H38
J541645,H0+H38
J541646,H0+H38
J542641,H0+H38
J542642,H0+H38
J542643,H0+H38
J542645,H0+H38
J542646,H0+H38
J543641,H0+H38
J543645,H0+H38
J543646,H0+H38
J56N,H0+H38
J5467,H0+H38
J540677,H0+H38
J540678,H0+H38
J541678,H0+H38
J541679,H0+H38
J542679,H0+H38
J543679,H0+H38
J546674,H0+H38
J547673,H0+H38
J547674,H0+H38
J548673,H0+H38
J548674,H0+H38
J5566,H0+H38
J553664,H0+H38
J553665,H0+H38
J553666,H0+H38
J553667,H0+H38
J554665,H0+H38
J554666,H0+H38
J554667,H0+H38
J554668,H0+H38
J554669,H0+H38
J5567,H0+H38
J551670,H0+H38
J552670,H0+H38
J553670,H0+H38
J553671,H0+H38
J553672,H0+H38
J553673,H0+H38
J553674,H0+H38
J553675,H0+H38
J553676,H0+H38
J554670,H0+H38
J554671,H38
J554672,H38
J554673,H38
J554674,H0+H38
J554675,H0+H38
J554676,H0+H38
J554677,H0+H38
J554678,H0+H38
J555670,H0+H38
J555671,H0+H38
J555672,H0+H38
J555673,H0+H38
J555674,H0+H38
J555676,H0+H38
J555677,H0+H38
J555678,H0+H38
J556677,H0+H38
J556678,H0+H38
J56P,H0+H38
J5468,H0+H38
J542680,H0+H38
J543680,H0+H38
J5469,H0+H38
J547697,H0+H38
J547698,H0+H38
J547699,H0+H38
J548695,H0+H38
J548696,H0+H38
J548697,H0+H38
J548698,H0+H38
J548699,H0+H38
J549694,H0+H38
J549695,H0+H38
J549696,H38
J549697,H38
J549698,H38
J549699,H38
J5568,H0+H38
J556684,H0+H38
J556685,H0+H38
J556686,H0+H38
J556688,H0+H38
J556689,H0+H38
J557684,H0+H38
J557685,H38
J557686,H0+H38
J557687,H0+H38
J557688,H0+H38
J557689,H38
J558684,H0+H38
J558685,H0+H38
J558686,H38
J558687,H38
J558688,H38
J558689,H38
J559684,H0+H38
J559685,H0+H38
J559686,H38
J559687,H38
J559688,H38
J559689,H38
J5569,H0+H38
J550693,H0+H38
J550694,H0+H38
J550695,H38
J550696,H38
J550697,H38
J550698,H38
J550699,H38
J551694,H0+H38
J551695,H0+H38
J551696,H38
J551697,H38
J551698,H38
J551699,H38
J552694,H0+H38
J552695,H0+H38
J552696,H38
J552697,H38
J552698,H38
J552699,H38
J553694,H0+H38
J553695,H38
J553696,H38
J553697,H38
J553698,H38
J553699,H38
J554693,H0+H38
J554694,H0+H38
J554695,H38
J554696,H38
J554697,H38
J554698,H38
J554699,H38
J555693,H0+H38
J555694,H38
J555695,H38
J555696,H38
J555697,H38
J555698,H38
J555699,H38
J556690,H0+H38
J556691,H0+H38
J556692,H0+H38
J556693,H0+H38
J556694,H38
J556695,H38
J556696,H38
J556697,H38
J556698,H38
J556699,H38
J557690,H0+H38
J557691,H38
J557692,H38
J557693,H38
J557694,H38
J557695,H38
J557696,H38
J557697,H38
J557698,H38
J557699,H38
J558690,H38
J558691,H38
J558692,H38
J558693,H38
J558694,H38
J558695,H38
J558696,H38
J558697,H38
J558698,H38
J558699,H38
J559690,H38
J559691,H38
J559692,H38
J559693,H38
J559694,H38
J559695,H38
J559696,H38
J559697,H38
J559698,H38
J559699,H38
J56Q,H0+H38
J5661,H0+H38
J569615,H0+H38
J569616,H0+H38
J569617,H0+H38
J5761,H0+H38
J570616,H0+H38
J570617,H0+H38
J56S,H0+H38
J5664,H0+H38
J568641,H0+H38
J568642,H0+H38
J569641,H0+H38
J569642,H0+H38
J5665,H0+H38
J560654,H0+H38
J560655,H0+H38
J560656,H0+H38
J561655,H0+H38
J561656,H0+H38
J5764,H0+H38
J570642,H0+H38
J572644,H0+H38
J572645,H0+H38
J572646,H0+H38
J573644,H0+H38
J573645,H0+H38
J573646,H0+H38
J56T,H0+H38
J5666,H0+H38
J563665,H0+H38
J563666,H0+H38
J564665,H0+H38
J564666,H0+H38
J564667,H0+H38
J565665,H0+H38
J565666,H38
J565667,H0+H38
J566665,H0+H38
J566666,H38
J566667,H0+H38
J567665,H0+H38
J567666,H0+H38
J567667,H0+H38
J567668,H0+H38
J568666,H0+H38
J568667,H38
J568668,H0+H38
J568669,H0+H38
J569666,H0+H38
J569667,H0+H38
J569668,H0+H38
J569669,H0+H38
J5667,H0+H38
J562679,H0+H38
J563678,H0+H38
J563679,H0+H38
J564676,H0+H38
J564677,H0+H38
J564678,H0+H38
J564679,H38
J565671,H0+H38
J565672,H0+H38
J565673,H0+H38
J565675,H0+H38
J565676,H0+H38
J565677,H38
J565678,H38
J565679,H38
J566670,H0+H38
J566671,H0+H38
J566672,H38
J566673,H0+H38
J566674,H0+H38
J566675,H0+H38
J566676,H38
J566677,H38
J566678,H38
J566679,H38
J567670,H0+H38
J567671,H0+H38
J567672,H38
J567673,H0+H38
J567674,H0+H38
J567675,H0+H38
J567676,H38
J567677,H38
J567678,H38
J567679,H38
J568671,H0+H38
J568672,H0+H38
J568673,H0+H38
J568675,H0+H38
J568676,H38
J568677,H38
J568678,H38
J568679,H38
J569675,H0+H38
J569676,H38
J569677,H38
J569678,H38
J569679,H38
J5766,H0+H38
J570666,H0+H38
J570667,H0+H38
J5767,H0+H38
J570675,H0+H38
J570676,H0+H38
J570677,H0+H38
J570678,H38
J570679,H38
J571677,H0+H38
J571678,H0+H38
J571679,H38
J572677,H0+H38
J572678,H0+H38
J572679,H0+H38
J573679,H0+H38
J574678,H0+H38
J574679,H0+H38
J575677,H0+H38
J575678,H0+H38
J575679,H38
J576677,H0+H38
J576678,H38
J576679,H38
J577677,H0+H38
J577678,H38
J577679,H38
J578677,H0+H38
J578678,H0+H38
J578679,H38
J579676,H0+H38
J579677,H0+H38
J579678,H38
J579679,H38
J56U,H0+H38
J5668,H0+H38
J560684,H0+H38
J560685,H38
J560686,H38
J560687,H38
J560688,H38
J560689,H38
J561681,H0+H38
J561682,H0+H38
J561683,H0+H38
J561684,H0+H38
J561685,H38
J561686,H38
J561687,H38
J561688,H38
J561689,H38
J562680,H0+H38
J562681,H0+H38
J562682,H38
J562683,H38
J562684,H38
J562685,H38
J562686,H38
J562687,H38
J562688,H38
J562689,H38
J563680,H38
J563681,H38
J563682,H38
J563683,H38
J563684,H38
J563685,H38
J563686,H38
J563687,H38
J563688,H38
J563689,H38
J564680,H38
J564681,H38
J564682,H38
J564683,H38
J564684,H38
J564685,H38
J564686,H38
J564687,H38
J564688,H38
J564689,H38
J565680,H38
J565681,H38
J565682,H38
J565683,H38
J565684,H38
J565685,H38
J565686,H38
J565687,H38
J565688,H38
J565689,H38
J566680,H38
J566681,H38
J566682,H38
J566683,H38
J566684,H38
J566685,H38
J566686,H38
J566687,H38
J566688,H38
J566689,H38
J567680,H38
J567681,H38
J567682,H38
J567683,H38
J567684,H38
J567685,H38
J567686,H38
J567687,H38
J567688,H38
J567689,H38
J568680,H38
J568681,H38
J568682,H38
J568683,H38
J568684,H38
J568685,H38
J568686,H38
J568687,H38
J568688,H38
J568689,H38
J569680,H38
J569681,H38
J569682,H38
J569683,H38
J569684,H38
J569685,H38
J569686,H38
J569687,H38
J569688,H38
J569689,H38
J5669,H38
J5768,H0+H38
J570680,H38
J570681,H38
J570682,H38
J570683,H38
J570684,H38
J570685,H38
J570686,H38
J570687,H38
J570688,H38
J570689,H38
J571680,H38
J571681,H38
J571682,H38
J571683,H38
J571684,H38
J571685,H38
J571686,H38
J571687,H38
J571688,H38
J571689,H38
J572680,H38
J572681,H38
J572682,H38
J572683,H38
J572684,H38
J572685,H38
J572686,H38
J572687,H38
J572688,H38
J572689,H38
J573680,H0+H38
J573681,H38
J573682,H38
J573683,H38
J573684,H38
J573685,H38
J573686,H38
J573687,H38
J573688,H38
J573689,H38
J574680,H38
J574681,H38
J574682,H38
J574683,H38
J574684,H38
J574685,H38
J574686,H38
J574687,H38
J574688,H38
J574689,H38
J575680,H38
J575681,H38
J575682,H38
J575683,H38
J575684,H38
J575685,H38
J575686,H38
J575687,H38
J575688,H38
