R,H0+H2+H4+H5+H6+H7+H8+H9+H10+H15+H18
R916087,H5
R916088,H5
R916089,H5+H7
R917080,H5
R917081,H5
R917082,H5
R917083,H5
R917084,H5
R917085,H5
R917086,H5
R917087,H5
R917088,H5
R917089,H5+H7
R918080,H5
R918081,H5
R918082,H5
R918083,H5
R918084,H5
R918085,H5
R918086,H5
R918087,H5
R918088,H5
R918089,H5+H7
R919080,H5
R919081,H5
R919082,H5
R919083,H5
R919084,H5
R919085,H5
R919086,H5
R919087,H5
R919088,H5
R919089,H5+H7
R9109,H5+H7
R910090,H5
R910091,H5+H7
R910092,H5+H7
R910093,H7
R910094,H7
R910095,H7
R910096,H7
R910097,H7
R910098,H7
R910099,H7
R911090,H5
R911091,H5+H7
R911092,H7
R911093,H7
R911094,H7
R911095,H7
R911096,H7
R911097,H7
R911098,H7
R911099,H7
R912090,H5
R912091,H5+H7
R912092,H7
R912093,H7
R912094,H7
R912095,H7
R912096,H7
R912097,H7
R912098,H7
R912099,H7
R913090,H5+H7
R913091,H5+H7
R913092,H7
R913093,H7
R913094,H7
R913095,H7
R913096,H7
R913097,H7
R913098,H7
R913099,H7
R914090,H5+H7
R914091,H7
R914092,H7
R914093,H7
R914094,H7
R914095,H7
R914096,H7
R914097,H7
R914098,H7
R914099,H7
R915090,H5+H7
R915091,H7
R915092,H7
R915093,H7
R915094,H7
R915095,H7
R915096,H7
R915097,H7
R915098,H7
R915099,H7
R916090,H5+H7
R916091,H7
R916092,H7
R916093,H7
R916094,H7
R916095,H7
R916096,H7
R916097,H7
R916098,H7
R916099,H7
R917090,H7
R917091,H7
R917092,H7
R917093,H7
R917094,H7
R917095,H7
R917096,H7
R917097,H7
R917098,H7
R917099,H7
R918090,H7
R918091,H7
R918092,H7
R918093,H7
R918094,H7
R918095,H7
R918096,H7
R918097,H7
R918098,H7
R918099,H7
R919090,H7
R919091,H7
R919092,H7
R919093,H7
R919094,H7
R919095,H7
R919096,H7
R919097,H7
R919098,H7
R919099,H7
R90F,H6
R90G,H6
R90H,H5+H6+H7
R9204,H6
R9205,H5+H6
R920050,H6
R920051,H6
R920052,H6
R920053,H6
R920054,H6
R920055,H6
R920056,H5+H6
R920057,H5+H6
R920058,H5+H6
R920059,H5
R921050,H6
R921051,H6
R921052,H6
R921053,H6
R921054,H6
R921055,H6
R921056,H6
R921057,H6
R921058,H5+H6
R921059,H5+H6
R922050,H6
R922051,H6
R922052,H6
R922053,H6
R922054,H6
R922055,H6
R922056,H6
R922057,H6
R922058,H6
R922059,H5+H6
R923050,H6
R923051,H6
R923052,H6
R923053,H6
R923054,H6
R923055,H6
R923056,H6
R923057,H6
R923058,H6
R923059,H5+H6
R924050,H6
R924051,H6
R924052,H6
R924053,H6
R924054,H6
R924055,H6
R924056,H6
R924057,H6
R924058,H6
R924059,H6
R925050,H6
R925051,H6
R925052,H6
R925053,H6
R925054,H6
R925055,H6
R925056,H6
R925057,H6
R925058,H6
R925059,H6
R926050,H6
R926051,H6
R926052,H6
R926053,H6
R926054,H6
R926055,H6
R926056,H6
R926057,H6
R926058,H6
R926059,H6
R927050,H6
R927051,H6
R927052,H6
R927053,H6
R927054,H6
R927055,H6
R927056,H6
R927057,H6
R927058,H6
R927059,H6
R928050,H6
R928051,H6
R928052,H6
R928053,H6
R928054,H6
R928055,H6
R928056,H6
R928057,H6
R928058,H6
R928059,H6
R929050,H6
R929051,H6
R929052,H6
R929053,H6
R929054,H6
R929055,H6
R929056,H6
R929057,H6
R929058,H6
R929059,H6
R9304,H6
R9305,H6+H7
R930050,H6
R930051,H6
R930052,H6
R930053,H6
R930054,H6
R930055,H6
R930056,H6
R930057,H6
R930058,H6
R930059,H6
R931050,H6
R931051,H6
R931052,H6
R931053,H6
R931054,H6
R931055,H6
R931056,H6
R931057,H6
R931058,H6
R931059,H6
R932050,H6
R932051,H6
R932052,H6
R932053,H6
R932054,H6
R932055,H6
R932056,H6
R932057,H6
R932058,H6
R932059,H6+H7
R933050,H6
R933051,H6
R933052,H6
R933053,H6
R933054,H6
R933055,H6
R933056,H6
R933057,H6
R933058,H6
R933059,H6+H7
R934050,H6
R934051,H6
R934052,H6
R934053,H6
R934054,H6
R934055,H6
R934056,H6
R934057,H6
R934058,H6
R934059,H6+H7
R935050,H6
R935051,H6
R935052,H6
R935053,H6
R935054,H6
R935055,H6
R935056,H6
R935057,H6
R935058,H6
R935059,H6+H7
R936050,H6
R936051,H6
R936052,H6
R936053,H6
R936054,H6
R936055,H6
R936056,H6
R936057,H6
R936058,H6
R936059,H6+H7
R937050,H6
R937051,H6
R937052,H6
R937053,H6
R937054,H6
R937055,H6
R937056,H6
R937057,H6
R937058,H6
R937059,H6+H7
R938050,H6
R938051,H6
R938052,H6
R938053,H6
R938054,H6
R938055,H6
R938056,H6
R938057,H6
R938058,H6
R938059,H6
R939050,H6
R939051,H6
R939052,H6
R939053,H6
R939054,H6
R939055,H6
R939056,H6
R939057,H6
R939058,H6
R939059,H6
R90I,H5+H6+H7
R9206,H5+H6+H7
R920060,H5
R920061,H5
R920062,H5
R920063,H5
R920064,H5
R920065,H5
R920066,H5
R920067,H5
R920068,H5
R920069,H5
R921060,H5
R921061,H5
R921062,H5
R921063,H5
R921064,H5
R921065,H5
R921066,H5
R921067,H5
R921068,H5
R921069,H5
R922060,H5
R922061,H5
R922062,H5
R922063,H5
R922064,H5
R922065,H5
R922066,H5
R922067,H5
R922068,H5
R922069,H5
R923060,H5+H6
R923061,H5
R923062,H5
R923063,H5
R923064,H5
R923065,H5
R923066,H5
R923067,H5
R923068,H5
R923069,H5
R924060,H5+H6
R924061,H5+H6
R924062,H5
R924063,H5
R924064,H5
R924065,H5
R924066,H5
R924067,H5
R924068,H5
R924069,H5
R925060,H5+H6
R925061,H5+H6
R925062,H5
R925063,H5
R925064,H5
R925065,H5
R925066,H5
R925067,H5
R925068,H5
R925069,H5
R926060,H5+H6
R926061,H5
R926062,H5
R926063,H5
R926064,H5
R926065,H5
R926066,H5
R926067,H5
R926068,H5
R926069,H5
R927060,H5+H6
R927061,H5
R927062,H5
R927063,H5
R927064,H5
R927065,H5+H7
R927066,H5+H7
R927067,H5+H7
R927068,H5+H7
R927069,H5+H7
R928060,H5+H6+H7
R928061,H5+H7
R928062,H5+H7
R928063,H5+H7
R928064,H5+H7
R928065,H5+H7
R928066,H5+H7
R928067,H5+H7
R928068,H7
R928069,H7
R929060,H6+H7
R929061,H7
R929062,H7
R929063,H7
R929064,H7
R929065,H7
R929066,H7
R929067,H7
R929068,H7
R929069,H7
R9207,H5+H7
R920070,H5
R920071,H5
R920072,H5
R920073,H5
R920074,H5
R920075,H5
R920076,H5
R920077,H5
R920078,H5
R920079,H5
R921070,H5
R921071,H5
R921072,H5
R921073,H5
R921074,H5
R921075,H5
R921076,H5
R921077,H5
R921078,H5
R921079,H5
R922070,H5
R922071,H5
R922072,H5
R922073,H5
R922074,H5
R922075,H5
R922076,H5
R922077,H5
R922078,H5
R922079,H5
R923070,H5
R923071,H5
R923072,H5
R923073,H5
R923074,H5
R923075,H5
R923076,H5
R923077,H5
R923078,H5
R923079,H5
R924070,H5
R924071,H5
R924072,H5
R924073,H5
R924074,H5
R924075,H5
R924076,H5
R924077,H5
R924078,H5
R924079,H5
R925070,H5
R925071,H5
R925072,H5
R925073,H5
R925074,H5
R925075,H5
R925076,H5
R925077,H5
R925078,H5
R925079,H5
R926070,H5
R926071,H5
R926072,H5
R926073,H5
R926074,H5
R926075,H5
R926076,H5
R926077,H5
R926078,H5
R926079,H5
R927070,H5+H7
R927071,H5+H7
R927072,H5+H7
R927073,H5+H7
R927074,H5
R927075,H5
R927076,H5
R927077,H5
R927078,H5
R927079,H5
R928070,H7
R928071,H7
R928072,H7
R928073,H5+H7
R928074,H5+H7
R928075,H5+H7
R928076,H5+H7
R928077,H5+H7
R928078,H5+H7
R928079,H5
R929070,H7
R929071,H7
R929072,H7
R929073,H7
R929074,H7
R929075,H7
R929076,H7
R929077,H7
R929078,H5+H7
R929079,H5+H7
R9306,H6+H7
R930060,H6+H7
R930061,H7
R930062,H7
R930063,H7
R930064,H7
R930065,H7
R930066,H7
R930067,H7
R930068,H7
R930069,H7
R931060,H6+H7
R931061,H7
R931062,H7
R931063,H7
R931064,H7
R931065,H7
R931066,H7
R931067,H7
R931068,H7
R931069,H7
R932060,H6+H7
R932061,H7
R932062,H7
R932063,H7
R932064,H7
R932065,H7
R932066,H7
R932067,H7
R932068,H7
R932069,H7
R933060,H7
R933061,H7
R933062,H7
R933063,H7
R933064,H7
R933065,H7
R933066,H7
R933067,H7
R933068,H7
R933069,H7
R934060,H6+H7
R934061,H7
R934062,H7
R934063,H7
R934064,H7
R934065,H7
R934066,H7
R934067,H7
R934068,H7
R934069,H7
R935060,H7
R935061,H7
R935062,H7
R935063,H7
R935064,H7
R935065,H7
R935066,H7
R935067,H7
R935068,H7
R935069,H7
R936060,H7
R936061,H7
R936062,H7
R936063,H7
R936064,H7
R936065,H7
R936066,H7
R936067,H7
R936068,H7
R936069,H7
R937060,H6+H7
R937061,H7
R937062,H7
R937063,H7
R937064,H7
R937065,H7
R937066,H7
R937067,H7
R937068,H7
R937069,H7
R938060,H6+H7
R938061,H7
R938062,H7
R938063,H7
R938064,H7
R938065,H7
R938066,H7
R938067,H7
R938068,H7
R938069,H7
R939060,H6+H7
R939061,H7
R939062,H7
R939063,H7
R939064,H7
R939065,H7
R939066,H7
R939067,H7
R939068,H7
R939069,H7
R9307,H7
R90J,H5+H7
R9208,H5+H7
R920080,H5
R920081,H5
R920082,H5
R920083,H5
R920084,H5
R920085,H5
R920086,H5
R920087,H5
R920088,H5+H7
R920089,H5+H7
R921080,H5
R921081,H5
R921082,H5
R921083,H5
R921084,H5
R921085,H5
R921086,H5
R921087,H5
R921088,H5+H7
R921089,H7
R922080,H5
R922081,H5
R922082,H5
R922083,H5
R922084,H5
R922085,H5
R922086,H5
R922087,H5
R922088,H5+H7
R922089,H7
R923080,H5
R923081,H5
R923082,H5
R923083,H5
R923084,H5
R923085,H5
R923086,H5
R923087,H5
R923088,H5+H7
R923089,H7
R924080,H5
R924081,H5
R924082,H5
R924083,H5
R924084,H5
R924085,H5
R924086,H5
R924087,H5
R924088,H5+H7
R924089,H7
R925080,H5
R925081,H5
R925082,H5
R925083,H5
R925084,H5
R925085,H5
R925086,H5
R925087,H5
R925088,H5+H7
R925089,H7
R926080,H5
R926081,H5
R926082,H5
R926083,H5
R926084,H5
R926085,H5
R926086,H5
R926087,H5
R926088,H5+H7
R926089,H7
R927080,H5
R927081,H5
R927082,H5
R927083,H5
R927084,H5
R927085,H5
R927086,H5
R927087,H5+H7
R927088,H5+H7
R927089,H7
R928080,H5
R928081,H5
R928082,H5
R928083,H5
R928084,H5
R928085,H5
R928086,H5
R928087,H5+H7
R928088,H7
R928089,H7
R929080,H5+H7
R929081,H5+H7
R929082,H5+H7
R929083,H5+H7
R929084,H5+H7
R929085,H5
R929086,H5
R929087,H5+H7
R929088,H7
R929089,H7
R9209,H7
R9308,H5+H7
R930080,H7
R930081,H7
R930082,H7
R930083,H7
R930084,H5+H7
R930085,H5+H7
R930086,H5+H7
R930087,H5+H7
R930088,H7
R930089,H7
R931080,H7
R931081,H7
R931082,H7
R931083,H7
R931084,H7
R931085,H7
R931086,H7
R931087,H7
R931088,H7
R931089,H7
R932080,H7
R932081,H7
R932082,H7
R932083,H7
R932084,H7
R932085,H7
R932086,H7
R932087,H7
R932088,H7
R932089,H7
R933080,H7
R933081,H7
R933082,H7
R933083,H7
R933084,H7
R933085,H7
R933086,H7
R933087,H7
R933088,H7
R933089,H7
R934080,H7
R934081,H7
R934082,H7
R934083,H7
R934084,H7
R934085,H7
R934086,H7
R934087,H7
R934088,H7
R934089,H7
R935080,H7
R935081,H7
R935082,H7
R935083,H7
R935084,H7
R935085,H7
R935086,H7
R935087,H7
R935088,H7
R935089,H7
R936080,H7
R936081,H7
R936082,H7
R936083,H7
R936084,H7
R936085,H7
R936086,H7
R936087,H7
R936088,H7
R936089,H7
R937080,H7
R937081,H7
R937082,H7
R937083,H7
R937084,H7
R937085,H7
R937086,H7
R937087,H7
R937088,H7
R937089,H7
R938080,H7
R938081,H7
R938082,H7
R938083,H7
R938084,H7
R938085,H7
R938086,H7
R938087,H7
R938088,H7
R938089,H7
R939080,H7
R939081,H7
R939082,H7
R939083,H7
R939084,H7
R939085,H7
R939086,H7
R939087,H7
R939088,H7
R939089,H7
R9309,H7
R90K,H6
R90L,H6
R90M,H6+H7
R9404,H6
R9405,H6+H7
R940050,H6
R940051,H6
R940052,H6
R940053,H6
R940054,H6
R940055,H6
R940056,H6
R940057,H6
R940058,H6
R940059,H6
R941050,H6
R941051,H6
R941052,H6
R941053,H6
R941054,H6
R941055,H6
R941056,H6
R941057,H6
R941058,H6
R941059,H6+H7
R942050,H6
R942051,H6
R942052,H6
R942053,H6
R942054,H6
R942055,H6
R942056,H6
R942057,H6
R942058,H6
R942059,H6+H7
R943050,H6
R943051,H6
R943052,H6
R943053,H6
R943054,H6
R943055,H6
R943056,H6
R943057,H6
R943058,H6
R943059,H6+H7
R944050,H6
R944051,H6
R944052,H6
R944053,H6
R944054,H6
R944055,H6
R944056,H6
R944057,H6
R944058,H6
R944059,H6
R945050,H6
R945051,H6
R945052,H6
R945053,H6
R945054,H6
R945055,H6
R945056,H6
R945057,H6
R945058,H6
R945059,H6+H7
R946050,H6
R946051,H6
R946052,H6
R946053,H6
R946054,H6
R946055,H6
R946056,H6
R946057,H6
R946058,H6
R946059,H6+H7
R947050,H6
R947051,H6
R947052,H6
R947053,H6
R947054,H6
R947055,H6
R947056,H6
R947057,H6
R947058,H6
R947059,H6
R948050,H6
R948051,H6
R948052,H6
R948053,H6
R948054,H6
R948055,H6
R948056,H6
R948057,H6
R948058,H6
R948059,H6
R949050,H6
R949051,H6
R949052,H6
R949053,H6
R949054,H6
R949055,H6
R949056,H6
R949057,H6
R949058,H6
R949059,H6
R9504,H6
R9505,H6
R90N,H6+H7
R9406,H6+H7
R940060,H6+H7
R940061,H7
R940062,H7
R940063,H7
R940064,H7
R940065,H7
R940066,H7
R940067,H7
R940068,H7
R940069,H7
R941060,H6+H7
R941061,H7
R941062,H7
R941063,H7
R941064,H7
R941065,H7
R941066,H7
R941067,H7
R941068,H7
R941069,H7
R942060,H7
R942061,H7
R942062,H7
R942063,H7
R942064,H7
R942065,H7
R942066,H7
R942067,H7
R942068,H7
R942069,H7
R943060,H6+H7
R943061,H7
R943062,H7
R943063,H7
R943064,H7
R943065,H7
R943066,H7
R943067,H7
R943068,H7
R943069,H7
R944060,H6+H7
R944061,H7
R944062,H7
R944063,H7
R944064,H7
R944065,H7
R944066,H7
R944067,H7
R944068,H7
R944069,H7
R945060,H6+H7
R945061,H7
R945062,H7
R945063,H7
R945064,H7
R945065,H7
R945066,H7
R945067,H7
R945068,H7
R945069,H7
R946060,H6+H7
R946061,H7
R946062,H7
R946063,H7
R946064,H7
R946065,H7
R946066,H7
R946067,H7
R946068,H7
R946069,H7
R947060,H6+H7
R947061,H6+H7
R947062,H6+H7
R947063,H7
R947064,H7
R947065,H7
R947066,H7
R947067,H7
R947068,H7
R947069,H7
R948060,H6+H7
R948061,H6+H7
R948062,H6+H7
R948063,H7
R948064,H7
R948065,H7
R948066,H7
R948067,H7
R948068,H7
R948069,H7
R949060,H6+H7
R949061,H6+H7
R949062,H7
R949063,H7
R949064,H7
R949065,H7
R949066,H7
R949067,H7
R949068,H7
R949069,H7
R9407,H7
R9506,H6+H7
R950060,H6
R950061,H6+H7
R950062,H6+H7
R950063,H7
R950064,H7
R950065,H7
R950066,H7
R950067,H7
R950068,H7
R950069,H7
R951060,H6+H7
R951061,H6+H7
R951062,H7
R951063,H7
R951064,H7
R951065,H7
R951066,H7
R951067,H7
R951068,H7
R951069,H7
R952060,H6+H7
R952061,H6+H7
R952062,H7
R952063,H7
R952064,H7
R952065,H7
R952066,H7
R952067,H7
R952068,H7
R952069,H7
R953060,H6
R953061,H6+H7
R953062,H7
R953063,H7
R953064,H7
R953065,H7
R953066,H7
R953067,H7
R953068,H7
R953069,H7
R954060,H6
R954061,H6+H7
R954062,H7
R954063,H7
R954064,H7
R954065,H7
R954066,H7
R954067,H7
R954068,H7
R954069,H7
R955060,H6
R955061,H6+H7
R955062,H7
R955063,H7
R955064,H7
R955065,H7
R955066,H7
R955067,H7
R955068,H7
R955069,H7
R956060,H6
R956061,H6+H7
R956062,H7
R956063,H7
R956064,H7
R956065,H7
R956066,H7
R956067,H7
R956068,H7
R956069,H7
R957060,H6
R957061,H6+H7
R957062,H7
R957063,H7
R957064,H7
R957065,H7
R957066,H7
R957067,H7
R957068,H7
R957069,H7
R958060,H6
R958061,H6+H7
R958062,H6+H7
R958063,H7
R958064,H7
R958065,H7
R958066,H7
R958067,H7
R958068,H7
R958069,H7
R959060,H6
R959061,H6
R959062,H6+H7
R959063,H7
R959064,H7
R959065,H7
R959066,H7
R959067,H7
R959068,H7
R959069,H7
R9507,H7
R90P,H7
R90Q,H6
R90R,H6
R90S,H6
R90T,H6+H7
R9606,H6+H7
R960060,H6
R960061,H6
R960062,H6+H7
R960063,H7
R960064,H7
R960065,H7
R960066,H7
R960067,H7
R960068,H7
R960069,H7
R961060,H6
R961061,H6
R961062,H6+H7
R961063,H7
R961064,H7
R961065,H7
R961066,H7
R961067,H7
R961068,H7
R961069,H7
R962060,H6
R962061,H6
R962062,H6+H7
R962063,H7
R962064,H7
R962065,H7
R962066,H7
R962067,H7
R962068,H7
R962069,H7
R963060,H6
R963061,H6+H7
R963062,H6+H7
R963063,H7
R963064,H7
R963065,H7
R963066,H7
R963067,H7
R963068,H7
R963069,H7
R964060,H6
R964061,H6+H7
R964062,H7
R964063,H7
R964064,H7
R964065,H7
R964066,H7
R964067,H7
R964068,H7
R964069,H7
R965060,H6
R965061,H6+H7
R965062,H7
R965063,H7
R965064,H7
R965065,H7
R965066,H7
R965067,H7
R965068,H7
R965069,H7
R966060,H6
R966061,H6+H7
R966062,H7
R966063,H7
R966064,H7
R966065,H7
R966066,H7
R966067,H7
R966068,H7
R966069,H7
R967060,H6
R967061,H6+H7
R967062,H7
R967063,H7
R967064,H7
R967065,H7
R967066,H7
R967067,H7
R967068,H7
R967069,H7
R968060,H6
R968061,H6+H7
R968062,H7
R968063,H7
R968064,H7
R968065,H7
R968066,H7
R968067,H7
R968068,H7
R968069,H7
R969060,H6
R969061,H6+H7
R969062,H7
R969063,H7
R969064,H7
R969065,H7
R969066,H7
R969067,H7
R969068,H7
R969069,H7
R9607,H7
R9706,H6+H7
R970060,H6
R970061,H6+H7
R970062,H7
R970063,H7
R970064,H7
R970065,H7
R970066,H7
R970067,H7
R970068,H7
R970069,H7
R971060,H6
R971061,H6+H7
R971062,H7
R971063,H7
R971064,H7
R971065,H7
R971066,H7
R971067,H7
R971068,H7
R971069,H7
R972060,H6
R972061,H6+H7
R972062,H7
R972063,H7
R972064,H7
R972065,H7
R972066,H7
R972067,H7
R972068,H7
R972069,H7
R973060,H6
R973061,H6+H7
R973062,H7
R973063,H7
R973064,H7
R973065,H7
R973066,H7
R973067,H7
R973068,H7
R973069,H7
R974060,H6
R974061,H6+H7
R974062,H7
R974063,H7
R974064,H7
R974065,H7
R974066,H7
R974067,H7
R974068,H7
R974069,H7
R975060,H6
R975061,H6+H7
R975062,H7
R975063,H7
R975064,H7
R975065,H7
R975066,H7
R975067,H7
R975068,H7
R975069,H7
R976060,H6
R976061,H6+H7
R976062,H7
R976063,H7
R976064,H7
R976065,H7
R976066,H7
R976067,H7
R976068,H7
R976069,H7
R977060,H6
R977061,H6+H7
R977062,H7
R977063,H7
R977064,H7
R977065,H7
R977066,H7
R977067,H7
R977068,H7
R977069,H7
R978060,H6+H7
R978061,H6+H7
R978062,H7
R978063,H7
R978064,H7
R978065,H7
R978066,H7
R978067,H7
R978068,H7
R978069,H7
R979060,H6
R979061,H6+H7
R979062,H7
R979063,H7
R979064,H7
R979065,H7
R979066,H7
R979067,H7
R979068,H7
R979069,H7
R9707,H7
R90U,H7
R90V,H6
R90W,H6
R90X,H6+H7
R9804,H6
R9805,H6+H7
R980050,H6
R980051,H6
R980052,H6
R980053,H6
R980054,H6
R980055,H6
R980056,H6
R980057,H6
R980058,H6
R980059,H6
R981050,H6
R981051,H6
R981052,H6
R981053,H6
R981054,H6
R981055,H6
R981056,H6
R981057,H6
R981058,H6
R981059,H6
R982050,H6
R982051,H6
R982052,H6
R982053,H6
R982054,H6
R982055,H6
R982056,H6
R982057,H6
R982058,H6
R982059,H6
R983050,H6
R983051,H6
R983052,H6
R983053,H6
R983054,H6
R983055,H6
R983056,H6
R983057,H6
R983058,H6
R983059,H6
R984050,H6
R984051,H6
R984052,H6
R984053,H6
R984054,H6
R984055,H6
R984056,H6
R984057,H6
R984058,H6
R984059,H6
R985050,H6
R985051,H6
R985052,H6
R985053,H6
R985054,H6
R985055,H6
R985056,H6
R985057,H6
R985058,H6
R985059,H6
R986050,H6
R986051,H6
R986052,H6
R986053,H6
R986054,H6
R986055,H6
R986056,H6
R986057,H6
R986058,H6
R986059,H6
R987050,H6
R987051,H6
R987052,H6
R987053,H6
R987054,H6
R987055,H6
R987056,H6
R987057,H6
R987058,H6
R987059,H6
R988050,H6
R988051,H6
R988052,H6
R988053,H6
R988054,H6
R988055,H6
R988056,H6
R988057,H6
R988058,H6
R988059,H6+H7
R989050,H6
R989051,H6
R989052,H6
R989053,H6
R989054,H6
R989055,H6
R989056,H6
R989057,H6
R989058,H6+H7
R989059,H6+H7
R9904,H6
R9905,H6+H7
R990050,H6
R990051,H6
R990052,H6
R990053,H6
R990054,H6
R990055,H6
R990056,H6
R990057,H6
R990058,H6+H7
R990059,H7
R991050,H6
R991051,H6
R991052,H6
R991053,H6
R991054,H6
R991055,H6
R991056,H6
R991057,H6+H7
R991058,H6+H7
R991059,H7
R992050,H6
R992051,H6
R992052,H6
R992053,H6
R992054,H6
R992055,H6
R992056,H6
R992057,H6+H7
R992058,H7
R992059,H7
R993050,H6
R993051,H6
R993052,H6
R993053,H6
R993054,H6
R993055,H6
R993056,H6
R993057,H6+H7
R993058,H7
R993059,H7
R994050,H6
R994051,H6
R994052,H6
R994053,H6
R994054,H6
R994055,H6
R994056,H6+H7
R994057,H6+H7
R994058,H7
R994059,H7
R995050,H6
R995051,H6
R995052,H6
R995053,H6
R995054,H6
R995055,H6+H7
R995056,H6+H7
R995057,H7
R995058,H7
R995059,H7
R996050,H6
R996051,H6
R996052,H6
R996053,H6
R996054,H6
R996055,H6+H7
R996056,H7
R996057,H7
R996058,H7
R996059,H7
R997050,H6
R997051,H6
R997052,H6
R997053,H6
R997054,H6
R997055,H6+H7
R997056,H7
R997057,H7
R997058,H7
R997059,H7
R998050,H6
R998051,H6
R998052,H6
R998053,H6
R998054,H6
R998055,H6+H7
R998056,H6+H7
R998057,H7
R998058,H7
R998059,H7
R999050,H6
R999051,H6
R999052,H6
R999053,H6
R999054,H6
R999055,H6
R999056,H6+H7
R999057,H7
R999058,H7
R999059,H7
R90Y,H6+H7
R9806,H6+H7
R980060,H6
R980061,H6+H7
R980062,H7
R980063,H7
R980064,H7
R980065,H7
R980066,H7
R980067,H7
R980068,H7
R980069,H7
R981060,H6
R981061,H6+H7
R981062,H6+H7
R981063,H7
R981064,H7
R981065,H7
R981066,H7
R981067,H7
R981068,H7
R981069,H7
R982060,H6
R982061,H6
R982062,H6+H7
R982063,H7
R982064,H7
R982065,H7
R982066,H7
R982067,H7
R982068,H7
R982069,H7
R983060,H6
R983061,H6
R983062,H6+H7
R983063,H7
R983064,H7
R983065,H7
R983066,H7
R983067,H7
R983068,H7
R983069,H7
R984060,H6
R984061,H6
R984062,H6+H7
R984063,H7
R984064,H7
R984065,H7
R984066,H7
R984067,H7
R984068,H7
R984069,H7
R985060,H6
R985061,H6
R985062,H6+H7
R985063,H7
R985064,H7
R985065,H7
R985066,H7
R985067,H7
R985068,H7
R985069,H7
R986060,H6
R986061,H6+H7
R986062,H6+H7
R986063,H7
R986064,H7
R986065,H7
R986066,H7
R986067,H7
R986068,H7
R986069,H7
R987060,H6+H7
R987061,H6+H7
R987062,H7
R987063,H7
R987064,H7
R987065,H7
R987066,H7
R987067,H7
R987068,H7
R987069,H7
R988060,H6+H7
R988061,H7
R988062,H7
R988063,H7
R988064,H7
R988065,H7
R988066,H7
R988067,H7
R988068,H7
R988069,H7
R989060,H7
R989061,H7
R989062,H7
R989063,H7
R989064,H7
R989065,H7
R989066,H7
R989067,H7
R989068,H7
R989069,H7
R9807,H7
R9906,H7
R9907,H7
R90Z,H7
R91,H7
R92,H7
R93,H7
R94,H7+H10
R94SW,H7+H10
R94NW,H10
R94SE,H7+H10
R94NE,H7+H10
R94A,H7+H10
R9040,H7
R9041,H7+H10
R900410,H7
R900411,H7
R900412,H7
R900413,H7
R900414,H7
R900415,H7
R900416,H7+H10
R900417,H7+H10
R900418,H10
R900419,H10
R901410,H7
R901411,H7
R901412,H7
R901413,H7
R901414,H7
R901415,H7
R901416,H7
R901417,H7+H10
R901418,H7+H10
R901419,H10
R902410,H7
R902411,H7
R902412,H7
R902413,H7
R902414,H7
R902415,H7
R902416,H7
R902417,H7
R902418,H7+H10
R902419,H10
R903410,H7
R903411,H7
R903412,H7
R903413,H7
R903414,H7
R903415,H7
R903416,H7
R903417,H7
R903418,H7+H10
R903419,H7+H10
R904410,H7
R904411,H7
R904412,H7
R904413,H7
R904414,H7
R904415,H7
R904416,H7
R904417,H7
R904418,H7
R904419,H7+H10
R905410,H7
R905411,H7
R905412,H7
R905413,H7
R905414,H7
R905415,H7
R905416,H7
R905417,H7
R905418,H7
R905419,H7+H10
R906410,H7
R906411,H7
R906412,H7
R906413,H7
R906414,H7
R906415,H7
R906416,H7
R906417,H7
R906418,H7
R906419,H7
R907410,H7
R907411,H7
R907412,H7
R907413,H7
R907414,H7
R907415,H7
R907416,H7
R907417,H7
R907418,H7
R907419,H7
R908410,H7
R908411,H7
R908412,H7
R908413,H7
R908414,H7
R908415,H7
R908416,H7
R908417,H7
R908418,H7
R908419,H7
R909410,H7
R909411,H7
R909412,H7
R909413,H7
R909414,H7
R909415,H7
R909416,H7
R909417,H7
R909418,H7
R909419,H7
R9140,H7
R9141,H7
R94B,H7+H10
R9042,H7+H10
R900420,H10
R900421,H10
R900422,H10
R900423,H10
R900424,H10
R900425,H10
R900426,H10
R900427,H10
R900428,H10
R900429,H10
R901420,H10
R901421,H10
R901422,H10
R901423,H10
R901424,H10
R901425,H10
R901426,H10
R901427,H10
R901428,H10
R901429,H10
R902420,H10
R902421,H10
R902422,H10
R902423,H10
R902424,H10
R902425,H10
R902426,H10
R902427,H10
R902428,H10
R902429,H10
R903420,H10
R903421,H10
R903422,H10
R903423,H10
R903424,H10
R903425,H10
R903426,H10
R903427,H10
R903428,H10
R903429,H10
R904420,H10
R904421,H10
R904422,H10
R904423,H10
R904424,H10
R904425,H10
R904426,H10
R904427,H10
R904428,H10
R904429,H10
R905420,H7+H10
R905421,H10
R905422,H10
R905423,H10
R905424,H10
R905425,H10
R905426,H10
R905427,H10
R905428,H10
R905429,H10
R906420,H7+H10
R906421,H10
R906422,H10
R906423,H10
R906424,H10
R906425,H10
R906426,H10
R906427,H10
R906428,H10
R906429,H10
R907420,H7+H10
R907421,H7+H10
R907422,H10
R907423,H10
R907424,H10
R907425,H10
R907426,H10
R907427,H10
R907428,H10
R907429,H10
R908420,H7
R908421,H7+H10
R908422,H10
R908423,H10
R908424,H10
R908425,H10
R908426,H10
R908427,H10
R908428,H10
R908429,H10
R909420,H7
R909421,H7+H10
R909422,H7+H10
R909423,H10
R909424,H10
R909425,H10
R909426,H10
R909427,H10
