J,H0+H31+H36+H37+H38+H39
J5866,H0+H38
J580660,H0
J580661,H0
J580662,H0
J580663,H0
J580664,H0
J580665,H0
J580666,H0
J580667,H0
J580668,H0
J580669,H0
J581660,H0
J581661,H0
J581662,H0
J581663,H0
J581664,H0
J581665,H0
J581666,H0
J581667,H0
J581668,H0
J581669,H0
J582660,H0
J582661,H0
J582662,H0+H38
J582663,H0
J582664,H0+H38
J582665,H0+H38
J582666,H0
J582667,H0
J582668,H0+H38
J582669,H0+H38
J583660,H0
J583661,H0
J583662,H0+H38
J583663,H0+H38
J583664,H0+H38
J583665,H0+H38
J583666,H0+H38
J583667,H0+H38
J583668,H0+H38
J583669,H38
J584660,H0
J584661,H0
J584662,H0+H38
J584663,H38
J584664,H38
J584665,H38
J584666,H38
J584667,H38
J584668,H38
J584669,H38
J585660,H0
J585661,H0+H38
J585662,H0+H38
J585663,H38
J585664,H38
J585665,H38
J585666,H38
J585667,H38
J585668,H38
J585669,H38
J586660,H0+H38
J586661,H0+H38
J586662,H38
J586663,H38
J586664,H38
J586665,H38
J586666,H38
J586667,H38
J586668,H38
J586669,H38
J587660,H38
J587661,H38
J587662,H38
J587663,H38
J587664,H38
J587665,H38
J587666,H38
J587667,H38
J587668,H38
J587669,H38
J588660,H38
J588661,H38
J588662,H38
J588663,H38
J588664,H38
J588665,H38
J588666,H38
J588667,H38
J588668,H38
J588669,H38
J589660,H38
J589661,H38
J589662,H38
J589663,H38
J589664,H38
J589665,H38
J589666,H38
J589667,H38
J589668,H38
J589669,H38
J5867,H0+H38
J580670,H0
J580671,H0
J580672,H0
J580673,H0
J580674,H0+H38
J580675,H0+H38
J580676,H0+H38
J580677,H38
J580678,H38
J580679,H38
J581670,H0
J581671,H0+H38
J581672,H0+H38
J581673,H0+H38
J581674,H0+H38
J581675,H38
J581676,H38
J581677,H38
J581678,H38
J581679,H38
J582670,H0+H38
J582671,H0+H38
J582672,H0+H38
J582673,H38
J582674,H38
J582675,H38
J582676,H38
J582677,H38
J582678,H38
J582679,H38
J583670,H38
J583671,H38
J583672,H38
J583673,H38
J583674,H38
J583675,H38
J583676,H38
J583677,H38
J583678,H38
J583679,H38
J584670,H38
J584671,H38
J584672,H38
J584673,H38
J584674,H38
J584675,H38
J584676,H38
J584677,H38
J584678,H38
J584679,H38
J585670,H38
J585671,H38
J585672,H38
J585673,H38
J585674,H38
J585675,H38
J585676,H38
J585677,H38
J585678,H38
J585679,H38
J586670,H38
J586671,H38
J586672,H38
J586673,H38
J586674,H38
J586675,H38
J586676,H38
J586677,H38
J586678,H38
J586679,H38
J587670,H38
J587671,H38
J587672,H38
J587673,H38
J587674,H38
J587675,H38
J587676,H38
J587677,H38
J587678,H38
J587679,H38
J588670,H38
J588671,H38
J588672,H38
J588673,H38
J588674,H38
J588675,H38
J588676,H38
J588677,H38
J588678,H38
J588679,H38
J589670,H38
J589671,H38
J589672,H38
J589673,H38
J589674,H38
J589675,H38
J589676,H38
J589677,H38
J589678,H38
J589679,H38
J5966,H38
J5967,H38
J56Z,H38
J57,H0+H38
J57SW,H0+H38
J57NW,H38
J57SE,H38
J57NE,H0+H38
J57A,H0+H38
J5070,H0
J5071,H0
J5170,H0
J5171,H0+H38
J510710,H0
J510711,H0
J510712,H0
J510713,H0
J510714,H0
J510715,H0
J510716,H0
J510717,H0
J510718,H0
J510719,H0+H38
J511710,H0
J511711,H0
J511712,H0
J511713,H0
J511714,H0
J511715,H0
J511716,H0
J511717,H0
J511718,H0
J511719,H0+H38
J512710,H0
J512711,H0
J512712,H0
J512713,H0
J512714,H0
J512715,H0
J512716,H0
J512717,H0
J512718,H0+H38
J512719,H0+H38
J513710,H0
J513711,H0
J513712,H0
J513713,H0
J513714,H0
J513715,H0
J513716,H0
J513717,H0
J513718,H0+H38
J513719,H38
J514710,H0
J514711,H0
J514712,H0
J514713,H0
J514714,H0
J514715,H0
J514716,H0
J514717,H0+H38
J514718,H0+H38
J514719,H38
J515710,H0
J515711,H0
J515712,H0
J515713,H0
J515714,H0+H38
J515715,H0+H38
J515716,H0+H38
J515717,H0+H38
J515718,H38
J515719,H38
J516710,H0
J516711,H0
J516712,H0
J516713,H0
J516714,H0+H38
J516715,H38
J516716,H38
J516717,H38
J516718,H38
J516719,H38
J517710,H0
J517711,H0
J517712,H0
J517713,H0
J517714,H0+H38
J517715,H38
J517716,H38
J517717,H38
J517718,H38
J517719,H38
J518710,H0
J518711,H0
J518712,H0
J518713,H0
J518714,H0+H38
J518715,H38
J518716,H38
J518717,H38
J518718,H38
J518719,H38
J519710,H0
J519711,H0
J519712,H0
J519713,H0+H38
J519714,H0+H38
J519715,H38
J519716,H38
J519717,H38
J519718,H38
J519719,H38
J57B,H0+H38
J5072,H0+H38
J500720,H0
J500721,H0
J500722,H0
J500723,H0
J500724,H0
J500725,H0
J500726,H0
J500727,H0
J500728,H0
J500729,H0
J501720,H0
J501721,H0
J501722,H0
J501723,H0
J501724,H0
J501725,H0
J501726,H0
J501727,H0
J501728,H0
J501729,H0+H38
J502720,H0
J502721,H0
J502722,H0
J502723,H0
J502724,H0
J502725,H0
J502726,H0
J502727,H0
J502728,H0+H38
J502729,H0+H38
J503720,H0
J503721,H0
J503722,H0
J503723,H0
J503724,H0
J503725,H0
J503726,H0
J503727,H0+H38
J503728,H0+H38
J503729,H38
J504720,H0
J504721,H0
J504722,H0
J504723,H0
J504724,H0
J504725,H0
J504726,H0+H38
J504727,H0+H38
J504728,H38
J504729,H38
J505720,H0
J505721,H0
J505722,H0
J505723,H0
J505724,H0
J505725,H0+H38
J505726,H0+H38
J505727,H38
J505728,H38
J505729,H38
J506720,H0
J506721,H0
J506722,H0
J506723,H0
J506724,H0+H38
J506725,H0+H38
J506726,H38
J506727,H38
J506728,H38
J506729,H38
J507720,H0
J507721,H0
J507722,H0
J507723,H0+H38
J507724,H0+H38
J507725,H38
J507726,H38
J507727,H38
J507728,H38
J507729,H38
J508720,H0
J508721,H0+H38
J508722,H0+H38
J508723,H0+H38
J508724,H38
J508725,H38
J508726,H38
J508727,H38
J508728,H38
J508729,H38
J509720,H0+H38
J509721,H0+H38
J509722,H38
J509723,H38
J509724,H38
J509725,H38
J509726,H38
J509727,H38
J509728,H38
J509729,H38
J5073,H0+H38
J500730,H0+H38
J500731,H38
J500732,H38
J500733,H38
J500734,H38
J500735,H38
J500736,H38
J500737,H38
J500738,H38
J500739,H38
J501730,H0+H38
J501731,H38
J501732,H38
J501733,H38
J501734,H38
J501735,H38
J501736,H38
J501737,H38
J501738,H38
J501739,H38
J502730,H38
J502731,H38
J502732,H38
J502733,H38
J502734,H38
J502735,H38
J502736,H38
J502737,H38
J502738,H38
J502739,H38
J503730,H38
J503731,H38
J503732,H38
J503733,H38
J503734,H38
J503735,H38
J503736,H38
J503737,H38
J503738,H38
J503739,H38
J504730,H38
J504731,H38
J504732,H38
J504733,H38
J504734,H38
J504735,H38
J504736,H38
J504737,H38
J504738,H38
J504739,H38
J505730,H38
J505731,H38
J505732,H38
J505733,H38
J505734,H38
J505735,H38
J505736,H38
J505737,H38
J505738,H38
J505739,H38
J506730,H38
J506731,H38
J506732,H38
J506733,H38
J506734,H38
J506735,H38
J506736,H38
J506737,H38
J506738,H38
J506739,H38
J507730,H38
J507731,H38
J507732,H38
J507733,H38
J507734,H38
J507735,H38
J507736,H38
J507737,H38
J507738,H38
J507739,H38
J508730,H38
J508731,H38
J508732,H38
J508733,H38
J508734,H38
J508735,H38
J508736,H38
J508737,H38
J508738,H38
J508739,H38
J509730,H38
J509731,H38
J509732,H38
J509733,H38
J509734,H38
J509735,H38
J509736,H38
J509737,H38
J509738,H38
J509739,H38
J5172,H0+H38
J510720,H0+H38
J510721,H38
J510722,H38
J510723,H38
J510724,H38
J510725,H38
J510726,H38
J510727,H38
J510728,H38
J510729,H38
J511720,H38
J511721,H38
J511722,H38
J511723,H38
J511724,H38
J511725,H38
J511726,H38
J511727,H38
J511728,H38
J511729,H38
J512720,H38
J512721,H38
J512722,H38
J512723,H38
J512724,H38
J512725,H38
J512726,H38
J512727,H38
J512728,H38
J512729,H38
J513720,H38
J513721,H38
J513722,H38
J513723,H38
J513724,H38
J513725,H38
J513726,H38
J513727,H38
J513728,H38
J513729,H38
J514720,H38
J514721,H38
J514722,H38
J514723,H38
J514724,H38
J514725,H38
J514726,H38
J514727,H38
J514728,H38
J514729,H38
J515720,H38
J515721,H38
J515722,H38
J515723,H38
J515724,H38
J515725,H38
J515726,H38
J515727,H38
J515728,H38
J515729,H38
J516720,H38
J516721,H38
J516722,H38
J516723,H38
J516724,H38
J516725,H38
J516726,H38
J516727,H38
J516728,H38
J516729,H38
J517720,H38
J517721,H38
J517722,H38
J517723,H38
J517724,H38
J517725,H38
J517726,H38
J517727,H38
J517728,H38
J517729,H38
J518720,H38
J518721,H38
J518722,H38
J518723,H38
J518724,H38
J518725,H38
J518726,H38
J518727,H38
J518728,H38
J518729,H38
J519720,H38
J519721,H38
J519722,H38
J519723,H38
J519724,H38
J519725,H38
J519726,H38
J519727,H38
J519728,H38
J519729,H38
J5173,H38
J57C,H38
J57D,H38
J57E,H38
J57F,H0+H38
J5270,H0+H38
J520700,H0
J520701,H0
J520702,H0
J520703,H0
J520704,H0
J520705,H0
J520706,H0
J520707,H0
J520708,H0
J520709,H0
J521700,H0
J521701,H0
J521702,H0
J521703,H0
J521704,H0
J521705,H0
J521706,H0
J521707,H0
J521708,H0
J521709,H0
J522700,H0
J522701,H0
J522702,H0
J522703,H0
J522704,H0
J522705,H0
J522706,H0
J522707,H0
J522708,H0
J522709,H0
J523700,H0
J523701,H0
J523702,H0
J523703,H0
J523704,H0
J523705,H0
J523706,H0
J523707,H0
J523708,H0
J523709,H0
J524700,H0
J524701,H0
J524702,H0
J524703,H0
J524704,H0
J524705,H0
J524706,H0
J524707,H0
J524708,H0
J524709,H0
J525700,H0
J525701,H0
J525702,H0
J525703,H0
J525704,H0
J525705,H0
J525706,H0
J525707,H0
J525708,H0
J525709,H0
J526700,H0
J526701,H0
J526702,H0
J526703,H0
J526704,H0
J526705,H0
J526706,H0
J526707,H0
J526708,H0
J526709,H0
J527700,H0
J527701,H0
J527702,H0
J527703,H0
J527704,H0
J527705,H0
J527706,H0
J527707,H0+H38
J527708,H0+H38
J527709,H0+H38
J528700,H0
J528701,H0
J528702,H0
J528703,H0
J528704,H0
J528705,H0
J528706,H0+H38
J528707,H0+H38
J528708,H38
J528709,H38
J529700,H0
J529701,H0
J529702,H0
J529703,H0
J529704,H0
J529705,H0
J529706,H0+H38
J529707,H0+H38
J529708,H38
J529709,H38
J5271,H0+H38
J520710,H0
J520711,H0
J520712,H0
J520713,H0+H38
J520714,H38
J520715,H38
J520716,H38
J520717,H38
J520718,H38
J520719,H38
J521710,H0
J521711,H0+H38
J521712,H0+H38
J521713,H0+H38
J521714,H38
J521715,H38
J521716,H38
J521717,H38
J521718,H38
J521719,H38
J522710,H0
J522711,H0+H38
J522712,H38
J522713,H38
J522714,H38
J522715,H38
J522716,H38
J522717,H38
J522718,H38
J522719,H38
J523710,H0
J523711,H0+H38
J523712,H38
J523713,H38
J523714,H38
J523715,H38
J523716,H38
J523717,H38
J523718,H38
J523719,H38
J524710,H0
J524711,H0+H38
J524712,H38
J524713,H38
J524714,H38
J524715,H38
J524716,H38
J524717,H38
J524718,H38
J524719,H38
J525710,H0
J525711,H0+H38
J525712,H38
J525713,H38
J525714,H38
J525715,H38
J525716,H38
J525717,H38
J525718,H38
J525719,H38
J526710,H0+H38
J526711,H0+H38
J526712,H38
J526713,H38
J526714,H38
J526715,H38
J526716,H38
J526717,H38
J526718,H38
J526719,H38
J527710,H0+H38
J527711,H38
J527712,H38
J527713,H38
J527714,H38
J527715,H38
J527716,H38
J527717,H38
J527718,H38
J527719,H38
J528710,H38
J528711,H38
J528712,H38
J528713,H38
J528714,H38
J528715,H38
J528716,H38
J528717,H38
J528718,H38
J528719,H38
J529710,H38
J529711,H38
J529712,H38
J529713,H38
J529714,H38
J529715,H38
J529716,H38
J529717,H38
J529718,H38
J529719,H38
J5370,H0+H38
J530700,H0
J530701,H0
J530702,H0
J530703,H0
J530704,H0
J530705,H0
J530706,H0
J530707,H0+H38
J530708,H38
J530709,H38
J531700,H0
J531701,H0
J531702,H0
J531703,H0
J531704,H0
J531705,H0
J531706,H0
J531707,H0+H38
J531708,H38
J531709,H38
J532700,H0
J532701,H0
J532702,H0
J532703,H0
J532704,H0
J532705,H0
J532706,H0+H38
J532707,H0+H38
J532708,H38
J532709,H38
J533700,H0
J533701,H0
J533702,H0
J533703,H0
J533704,H0
J533705,H0+H38
J533706,H0+H38
J533707,H38
J533708,H38
J533709,H38
J534700,H0
J534701,H0
J534702,H0
J534703,H0
J534704,H0
J534705,H0+H38
J534706,H38
J534707,H38
J534708,H38
J534709,H38
J535700,H0
J535701,H0
J535702,H0
J535703,H0
J535704,H0
J535705,H0+H38
J535706,H38
J535707,H38
J535708,H38
J535709,H38
J536700,H0
J536701,H0
J536702,H0
J536703,H0
J536704,H0
J536705,H0+H38
J536706,H38
J536707,H38
J536708,H38
J536709,H38
J537700,H0
J537701,H0
J537702,H0
J537703,H0
J537704,H0+H38
J537705,H0+H38
J537706,H38
J537707,H38
J537708,H38
J537709,H38
J538700,H0
J538701,H0
J538702,H0
J538703,H0
J538704,H0+H38
J538705,H38
J538706,H38
J538707,H38
J538708,H38
J538709,H38
J539700,H0
J539701,H0
J539702,H0
J539703,H0
J539704,H0+H38
J539705,H38
J539706,H38
J539707,H38
J539708,H38
J539709,H38
J5371,H38
J57G,H38
J57H,H38
J57I,H38
J57J,H38
J57K,H0+H38
J5470,H0+H38
J540700,H0
J540701,H0
J540702,H0
J540703,H0
J540704,H0+H38
J540705,H38
J540706,H38
J540707,H38
J540708,H38
J540709,H38
J541700,H0
J541701,H0
J541702,H0
J541703,H0
J541704,H0+H38
J541705,H38
J541706,H38
J541707,H38
J541708,H38
J541709,H38
J542700,H0
J542701,H0
J542702,H0
J542703,H0
J542704,H0+H38
J542705,H38
J542706,H38
J542707,H38
J542708,H38
J542709,H38
J543700,H0
J543701,H0
J543702,H0
J543703,H0
J543704,H0+H38
J543705,H38
J543706,H38
J543707,H38
J543708,H38
J543709,H38
J544700,H0
J544701,H0
J544702,H0+H38
J544703,H0+H38
J544704,H0+H38
J544705,H38
J544706,H38
J544707,H38
J544708,H38
J544709,H38
J545700,H0
J545701,H0+H38
J545702,H0+H38
J545703,H38
J545704,H38
J545705,H38
J545706,H38
J545707,H38
J545708,H38
J545709,H38
J546700,H0+H38
J546701,H0+H38
J546702,H38
J546703,H38
J546704,H38
J546705,H38
J546706,H38
J546707,H38
J546708,H38
J546709,H38
J547700,H0+H38
J547701,H38
J547702,H38
J547703,H38
J547704,H38
J547705,H38
J547706,H38
J547707,H38
J547708,H38
J547709,H38
J548700,H38
J548701,H38
J548702,H38
J548703,H38
J548704,H38
J548705,H38
J548706,H38
J548707,H38
J548708,H38
J548709,H38
J549700,H38
J549701,H38
J549702,H38
J549703,H38
J549704,H38
J549705,H38
J549706,H38
J549707,H38
J549708,H38
J549709,H38
J5471,H38
J5570,H38
J5571,H38
J57L,H38
J57M,H38
J57N,H38
J57P,H38
J57Q,H38
J57R,H38
J57S,H38
J57T,H38
J57U,H38
J57V,H38
J57W,H38
J57X,H0+H38
J5874,H38
J5875,H38
J5974,H38
J5975,H0+H38
J590750,H38
J590751,H38
J590752,H38
J590753,H38
J590754,H38
J590755,H38
J590756,H38
J590757,H38
J590758,H38
J590759,H38
J591750,H38
J591751,H38
J591752,H38
J591753,H38
J591754,H38
J591755,H38
J591756,H38
J591757,H38
J591758,H38
J591759,H38
J592750,H38
J592751,H38
J592752,H38
J592753,H38
J592754,H38
J592755,H38
J592756,H38
J592757,H38
J592758,H38
J592759,H38
J593750,H38
J593751,H38
J593752,H38
J593753,H38
J593754,H38
J593755,H38
J593756,H38
J593757,H38
J593758,H38
J593759,H38
J594750,H38
J594751,H38
J594752,H38
J594753,H38
J594754,H38
J594755,H38
J594756,H38
J594757,H38
J594758,H38
J594759,H38
J595750,H38
J595751,H38
J595752,H38
J595753,H38
J595754,H38
J595755,H38
J595756,H38
J595757,H38
J595758,H38
J595759,H38
J596750,H38
J596751,H38
J596752,H38
J596753,H38
J596754,H38
J596755,H38
J596756,H38
J596757,H38
J596758,H38
J596759,H38
J597750,H38
J597751,H38
J597752,H38
J597753,H38
J597754,H38
J597755,H38
J597756,H38
J597757,H38
J597758,H38
J597759,H38
J598750,H38
J598751,H38
J598752,H38
J598753,H38
J598754,H38
J598755,H38
J598756,H38
J598757,H38
J598758,H38
J598759,H38
J599750,H38
J599751,H38
J599752,H38
J599753,H38
J599754,H38
J599755,H38
J599756,H38
J599757,H38
J599758,H0+H38
J599759,H0+H38
J57Y,H0+H38
J5876,H38
J5877,H38
J5976,H0+H38
J590760,H38
J590761,H38
J590762,H38
J590763,H38
J590764,H38
J590765,H38
J590766,H38
J590767,H38
J590768,H38
J590769,H38
J591760,H38
J591761,H38
J591762,H38
J591763,H38
J591764,H38
J591765,H38
J591766,H38
J591767,H38
J591768,H38
J591769,H38
J592760,H38
J592761,H38
J592762,H38
J592763,H38
J592764,H38
J592765,H38
J592766,H38
J592767,H38
J592768,H38
J592769,H38
J593760,H38
J593761,H38
J593762,H38
J593763,H38
J593764,H38
J593765,H38
J593766,H38
J593767,H38
J593768,H38
J593769,H38
J594760,H38
J594761,H38
J594762,H38
J594763,H38
J594764,H38
J594765,H38
J594766,H38
J594767,H38
J594768,H38
J594769,H38
J595760,H38
J595761,H38
J595762,H38
J595763,H38
J595764,H38
J595765,H38
J595766,H38
J595767,H38
J595768,H0+H38
J595769,H0+H38
J596760,H38
J596761,H38
J596762,H38
J596763,H38
J596764,H38
J596765,H38
J596766,H38
J596767,H0+H38
J596768,H0+H38
J596769,H0
J597760,H38
J597761,H0+H38
J597762,H0+H38
J597763,H0+H38
J597764,H0+H38
J597765,H0+H38
J597766,H0+H38
J597767,H0+H38
J597768,H0
J597769,H0
J598760,H0+H38
J598761,H0+H38
J598762,H0
J598763,H0
J598764,H0
J598765,H0
J598766,H0
J598767,H0
J598768,H0
J598769,H0
J599760,H0+H38
J599761,H0+H38
J599762,H0
J599763,H0
J599764,H0
J599765,H0
J599766,H0
J599767,H0
J599768,H0
J599769,H0
J5977,H0+H38
J590770,H38
J590771,H38
J590772,H38
J590773,H38
J590774,H38
J590775,H38
J590776,H38
J590777,H38
J590778,H38
J590779,H38
J591770,H38
J591771,H38
J591772,H38
J591773,H38
J591774,H38
J591775,H38
J591776,H38
J591777,H38
J591778,H38
J591779,H38
J592770,H38
J592771,H38
J592772,H38
J592773,H38
J592774,H38
J592775,H38
J592776,H38
J592777,H38
J592778,H38
J592779,H38
J593770,H38
J593771,H38
J593772,H38
J593773,H38
J593774,H38
J593775,H0+H38
J593776,H0+H38
J593777,H0+H38
J593778,H0+H38
J593779,H0+H38
J594770,H0+H38
J594771,H0+H38
J594772,H0+H38
J594773,H0+H38
J594774,H38
J594775,H0+H38
J594776,H0
J594777,H0
J594778,H0
J594779,H0
J595770,H0+H38
J595771,H0
J595772,H0
J595773,H0+H38
J595774,H38
J595775,H0+H38
J595776,H0
J595777,H0
J595778,H0
J595779,H0
J596770,H0
J596771,H0
J596772,H0
J596773,H0+H38
J596774,H0+H38
J596775,H0+H38
J596776,H0
J596777,H0
J596778,H0
J596779,H0
J597770,H0
J597771,H0
J597772,H0
J597773,H0
J597774,H0
J597775,H0
J597776,H0
J597777,H0
J597778,H0
J597779,H0
J598770,H0
J598771,H0
J598772,H0
J598773,H0
J598774,H0
J598775,H0
J598776,H0
J598777,H0
J598778,H0
J598779,H0
J599770,H0
J599771,H0
J599772,H0
J599773,H0
J599774,H0
J599775,H0
J599776,H0
J599777,H0
J599778,H0
J599779,H0
J57Z,H0+H38
J5878,H38
J5879,H38
J5978,H0+H38
J590780,H38
J590781,H38
J590782,H38
J590783,H38
J590784,H38
J590785,H38
J590786,H38
J590787,H38
J590788,H38
J590789,H38
J591780,H38
J591781,H38
J591782,H38
J591783,H38
J591784,H38
J591785,H38
J591786,H38
J591787,H38
J591788,H38
J591789,H38
J592780,H38
J592781,H38
J592782,H38
J592783,H38
J592784,H38
J592785,H38
J592786,H38
J592787,H38
J592788,H38
J592789,H38
J593780,H0+H38
J593781,H0+H38
J593782,H0+H38
J593783,H38
J593784,H38
J593785,H38
J593786,H38
J593787,H38
J593788,H38
J593789,H38
J594780,H0
J594781,H0
J594782,H0+H38
J594783,H0+H38
J594784,H0+H38
J594785,H0+H38
J594786,H0+H38
J594787,H0+H38
J594788,H0+H38
J594789,H0+H38
J595780,H0
J595781,H0
J595782,H0
J595783,H0+H38
J595784,H0
J595785,H0
J595786,H0
J595787,H0+H38
J595788,H0+H38
J595789,H0+H38
J596780,H0
J596781,H0
J596782,H0
J596783,H0
J596784,H0
J596785,H0
J596786,H0
J596787,H0
J596788,H0
J596789,H0
J597780,H0
J597781,H0
J597782,H0
J597783,H0
J597784,H0
J597785,H0
J597786,H0
J597787,H0
J597788,H0
J597789,H0
J598780,H0
J598781,H0
J598782,H0
J598783,H0
J598784,H0
J598785,H0
J598786,H0
J598787,H0
J598788,H0
J598789,H0
J599780,H0
J599781,H0
J599782,H0
J599783,H0
J599784,H0
J599785,H0
J599786,H0
J599787,H0
J599788,H0
J599789,H0
J5979,H0+H38
J590790,H38
J590791,H38
J590792,H38
J590793,H38
J590794,H38
J590795,H38
J590796,H38
J590797,H38
J590798,H38
J590799,H0+H38
J591790,H38
J591791,H38
J591792,H38
J591793,H38
J591794,H38
J591795,H38
J591796,H38
J591797,H38
J591798,H38
J591799,H0+H38
J592790,H38
J592791,H38
J592792,H38
J592793,H38
J592794,H38
J592795,H38
J592796,H38
J592797,H38
J592798,H38
J592799,H0+H38
J593790,H38
J593791,H38
J593792,H38
J593793,H38
J593794,H38
J593795,H38
J593796,H38
J593797,H38
J593798,H38
J593799,H38
J594790,H0+H38
J594791,H38
J594792,H38
J594793,H38
J594794,H38
J594795,H38
J594796,H38
J594797,H38
J594798,H38
J594799,H0+H38
J595790,H0+H38
J595791,H0+H38
J595792,H38
J595793,H0+H38
J595794,H0+H38
J595795,H0+H38
J595796,H0+H38
J595797,H0+H38
J595798,H0+H38
J595799,H0+H38
J596790,H0
J596791,H0+H38
J596792,H0+H38
J596793,H0+H38
J596794,H0
J596795,H0
J596796,H0+H38
J596797,H0+H38
J596798,H0
J596799,H0
J597790,H0
J597791,H0
J597792,H0
J597793,H0
J597794,H0
J597795,H0
J597796,H0
J597797,H0
J597798,H0
J597799,H0
J598790,H0
J598791,H0
J598792,H0
J598793,H0
J598794,H0
J598795,H0
J598796,H0
J598797,H0
J598798,H0
J598799,H0
J599790,H0
J599791,H0
J599792,H0
J599793,H0
J599794,H0
J599795,H0
J599796,H0
J599797,H0
J599798,H0
J599799,H0
J58,H0+H38
J58SW,H0+H38
J58NW,H0
J58SE,H0+H38
J58NE,H0+H38
J58A,H0+H38
J5080,H38
J5081,H0+H38
J500810,H38
J500811,H38
J500812,H38
J500813,H38
J500814,H38
J500815,H38
J500816,H38
J500817,H38
J500818,H38
J500819,H38
J501810,H38
J501811,H38
J501812,H38
J501813,H38
J501814,H38
J501815,H38
J501816,H38
J501817,H38
J501818,H38
J501819,H0+H38
J502810,H38
J502811,H38
J502812,H38
J502813,H38
J502814,H38
J502815,H38
J502816,H38
J502817,H38
J502818,H38
J502819,H0+H38
J503810,H38
J503811,H38
J503812,H38
J503813,H38
J503814,H38
J503815,H38
J503816,H38
J503817,H38
J503818,H38
J503819,H0+H38
J504810,H38
J504811,H38
J504812,H38
J504813,H38
J504814,H38
J504815,H38
J504816,H38
J504817,H38
J504818,H38
J504819,H0+H38
J505810,H38
J505811,H38
J505812,H38
J505813,H38
J505814,H38
J505815,H38
J505816,H38
J505817,H38
J505818,H38
J505819,H38
J506810,H38
J506811,H38
J506812,H38
J506813,H38
J506814,H38
J506815,H38
J506816,H38
J506817,H38
J506818,H38
J506819,H38
J507810,H38
J507811,H38
J507812,H38
J507813,H38
J507814,H38
J507815,H38
J507816,H38
J507817,H38
J507818,H38
J507819,H38
J508810,H38
J508811,H38
J508812,H38
J508813,H38
J508814,H38
J508815,H38
J508816,H38
J508817,H38
J508818,H38
J508819,H38
J509810,H38
J509811,H38
J509812,H38
J509813,H38
J509814,H38
J509815,H38
J509816,H38
J509817,H38
J509818,H38
J509819,H38
J5180,H38
J5181,H38
J58B,H0+H38
J5082,H0+H38
J500820,H38
J500821,H38
J500822,H0+H38
J500823,H0
J500824,H0
J500825,H0
J500826,H0
J500827,H0
J500828,H0
J500829,H0
J501820,H0+H38
J501821,H0+H38
J501822,H0+H38
J501823,H0
J501824,H0
J501825,H0
J501826,H0
J501827,H0
J501828,H0
J501829,H0
J502820,H0
J502821,H0
J502822,H0+H38
J502823,H0+H38
J502824,H0+H38
J502825,H0
J502826,H0
J502827,H0
J502828,H0
J502829,H0
J503820,H0
J503821,H0+H38
J503822,H0+H38
J503823,H0+H38
J503824,H0
J503825,H0
J503826,H0
J503827,H0
J503828,H0
J503829,H0
J504820,H0+H38
J504821,H0+H38
J504822,H0+H38
J504823,H0+H38
J504824,H0
J504825,H0
J504826,H0
J504827,H0
J504828,H0
J504829,H0
J505820,H38
J505821,H38
J505822,H0+H38
J505823,H0+H38
J505824,H0
J505825,H0
J505826,H0
J505827,H0
J505828,H0
J505829,H0
J506820,H38
J506821,H38
J506822,H0+H38
J506823,H0+H38
J506824,H0
J506825,H0
J506826,H0
J506827,H0
J506828,H0
J506829,H0
J507820,H38
J507821,H38
J507822,H0+H38
J507823,H0+H38
J507824,H0
J507825,H0
J507826,H0
J507827,H0
J507828,H0
J507829,H0
J508820,H38
J508821,H38
J508822,H38
J508823,H0+H38
J508824,H0+H38
J508825,H0
J508826,H0
J508827,H0
J508828,H0
J508829,H0
J509820,H38
J509821,H38
J509822,H38
J509823,H38
J509824,H0+H38
J509825,H0+H38
J509826,H0
J509827,H0
J509828,H0
J509829,H0
J5083,H0
J5182,H0+H38
J510820,H38
J510821,H38
J510822,H38
J510823,H38
J510824,H38
J510825,H0+H38
J510826,H0+H38
J510827,H0
J510828,H0
J510829,H0
J511820,H38
J511821,H38
J511822,H38
J511823,H38
J511824,H38
J511825,H38
J511826,H0+H38
J511827,H0+H38
J511828,H0
J511829,H0
J512820,H38
J512821,H38
J512822,H38
J512823,H38
J512824,H38
J512825,H38
J512826,H38
J512827,H0+H38
J512828,H0+H38
J512829,H0
J513820,H38
J513821,H38
J513822,H38
J513823,H38
J513824,H38
J513825,H38
J513826,H38
J513827,H0+H38
J513828,H0+H38
J513829,H0
J514820,H38
J514821,H38
J514822,H0+H38
J514823,H0+H38
J514824,H0+H38
J514825,H0+H38
J514826,H0+H38
J514827,H0+H38
J514828,H0
J514829,H0
J515820,H38
J515821,H38
J515822,H0+H38
J515823,H0
J515824,H0
J515825,H0
J515826,H0
J515827,H0
J515828,H0
J515829,H0
J516820,H38
J516821,H38
J516822,H0+H38
J516823,H0
J516824,H0
J516825,H0
J516826,H0
J516827,H0
J516828,H0
J516829,H0
J517820,H38
J517821,H38
J517822,H0+H38
J517823,H0
J517824,H0
J517825,H0
J517826,H0
J517827,H0
J517828,H0
J517829,H0
J518820,H38
J518821,H38
J518822,H0+H38
J518823,H0
J518824,H0
J518825,H0
J518826,H0
J518827,H0
J518828,H0
J518829,H0
J519820,H38
J519821,H38
J519822,H0+H38
J519823,H0
J519824,H0
J519825,H0
J519826,H0
J519827,H0
J519828,H0
J519829,H0
J5183,H0
J58C,H0
J58D,H0
J58E,H0
J58F,H38
J58G,H0+H38
J5282,H0+H38
J520820,H38
